frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,602,216,669,268,72.96
0,1,779,202,839,252,69.32
0,2,1249,170,1311,218,74.79
0,3,961,183,1018,230,71.71
0,4,840,168,901,212,77.28
0,5,1051,180,1116,231,72.41
0,6,643,152,698,199,85.23
0,7,939,88,973,136,101.16
0,8,1160,152,1214,207,77.41
0,9,991,113,1037,158,89.59
0,10,1240,122,1291,165,85.36
0,11,799,132,841,181,85.43
0,12,863,107,910,144,96.38
0,13,717,157,775,205,80.77
0,14,797,99,845,140,100.83
0,15,884,133,920,178,83.5
0,16,699,125,752,170,90.02
0,17,716,108,761,143,102.35
0,18,643,109,690,151,99.68
0,19,1084,83,1142,127,99.62
1,0,602,217,669,269,72.16
1,1,781,202,839,252,69.61
1,2,961,182,1019,231,71.52
1,3,1249,171,1312,218,74.49
1,4,1052,180,1116,232,71.78
1,5,644,152,698,199,85.23
1,6,840,168,900,213,77.12
1,7,1161,152,1214,207,78.52
1,9,938,92,974,137,99.41
1,10,800,132,841,181,85.8
1,11,717,158,774,206,80.47
1,12,992,115,1038,158,89.0
1,13,864,107,909,144,96.72
1,14,797,100,845,140,99.85
1,15,883,134,920,179,83.7
1,16,699,125,752,171,88.61
1,17,718,107,761,144,101.68
1,18,642,109,691,152,100.63
1,19,1084,83,1142,126,99.4
2,0,602,217,670,270,72.25
2,1,780,202,839,252,69.78
2,2,1249,169,1312,218,75.07
2,3,960,182,1019,230,71.59
2,4,840,168,901,213,77.15
2,5,1052,179,1116,232,71.96
2,6,644,152,698,199,85.32
2,7,939,92,974,136,99.25
2,8,1160,152,1215,207,79.12
2,9,1238,122,1291,167,85.3
2,10,800,132,841,180,85.69
2,11,991,114,1038,158,89.1
2,12,717,157,774,205,80.9
2,13,864,107,910,144,97.86
2,14,883,133,921,179,83.01
2,15,797,100,845,140,100.14
2,16,699,125,752,170,89.1
2,17,718,108,760,144,99.11
2,18,643,110,691,151,100.79
2,19,1084,83,1142,127,99.35
3,0,602,217,669,269,72.51
3,1,780,202,839,251,70.08
3,2,1250,170,1313,218,74.68
3,3,960,183,1019,230,71.89
3,4,840,168,900,212,77.24
3,5,1053,179,1116,230,74.66
3,6,644,151,698,199,85.35
3,7,1160,152,1215,207,80.29
3,8,939,92,974,136,99.52
3,9,801,132,841,181,85.88
3,10,1240,122,1291,166,85.57
3,11,991,114,1038,158,89.06
3,12,718,156,774,205,80.93
3,13,864,107,910,144,94.68
3,14,884,133,921,179,84.09
3,15,700,125,752,170,88.88
3,16,643,110,691,152,99.71
3,17,797,99,845,140,100.4
3,18,718,108,760,144,102.81
3,19,1085,82,1143,127,99.13
4,0,601,216,670,268,72.9
4,1,780,201,839,251,69.35
4,2,1250,170,1311,217,74.76
4,3,840,167,901,212,77.27
4,4,960,182,1019,230,71.95
4,5,1049,179,1117,231,71.94
4,6,643,151,698,199,85.25
4,7,1159,153,1215,206,77.99
4,8,990,112,1038,158,89.93
4,9,938,89,974,136,100.76
4,10,799,132,841,180,85.81
4,11,1239,123,1290,165,85.02
4,12,717,155,776,204,81.09
4,13,863,107,910,144,95.87
4,14,796,99,845,140,99.81
4,15,642,109,692,151,99.33
4,16,699,125,752,171,88.75
4,17,884,132,921,178,83.66
4,18,717,108,761,143,102.88
4,19,1084,82,1143,126,99.76
5,0,601,216,669,268,72.57
5,1,779,199,840,251,70.28
5,2,961,182,1019,230,72.32
5,3,1249,170,1313,218,74.61
5,4,840,167,901,211,77.54
5,5,1051,179,1116,230,72.23
5,6,644,151,698,199,85.11
5,7,1160,152,1214,206,77.78
5,8,991,113,1037,158,90.0
5,9,939,89,974,135,100.26
5,11,799,132,841,180,85.65
5,12,717,156,776,204,80.72
5,13,863,107,909,144,96.27
5,14,797,98,846,139,100.18
5,15,716,107,760,143,100.39
5,16,700,125,751,170,88.31
5,17,884,132,921,178,83.7
5,18,643,109,691,151,98.98
5,19,1085,82,1144,126,99.2
6,0,780,201,839,251,69.38
6,1,602,216,669,269,72.43
6,2,1249,170,1313,218,74.54
6,3,1052,179,1116,231,72.38
6,4,961,182,1019,229,72.01
6,5,840,168,900,212,77.26
6,6,644,151,698,199,84.99
6,7,1160,152,1214,207,78.79
6,8,939,91,974,136,101.08
6,9,1239,123,1291,166,84.91
6,10,800,132,841,181,85.65
6,11,717,156,775,205,81.01
6,12,991,113,1038,157,89.68
6,13,864,107,909,144,98.0
6,14,797,99,845,139,100.52
6,15,884,133,921,179,83.08
6,16,699,125,752,171,89.75
6,17,643,109,691,151,100.69
6,18,717,108,761,144,102.29
6,19,1085,82,1143,127,98.44
7,0,602,217,671,269,72.79
7,1,780,202,839,252,69.52
7,2,1249,171,1313,218,74.46
7,3,840,168,901,213,77.08
7,4,961,182,1019,230,71.73
7,5,1054,179,1116,232,71.53
7,6,644,151,698,199,85.17
7,7,1159,152,1215,206,79.15
7,8,939,92,974,136,99.74
7,9,1239,123,1291,167,85.23
7,10,800,132,841,181,85.54
7,11,992,114,1038,158,89.8
7,12,717,157,775,206,80.77
7,13,865,107,910,144,97.31
7,14,884,134,921,179,82.9
7,15,699,126,752,170,88.38
7,16,798,100,845,140,98.76
7,17,642,110,692,152,101.28
7,18,717,108,761,145,99.43
8,0,602,217,670,269,72.77
8,1,781,202,839,251,69.19
8,2,1249,171,1314,218,74.57
8,3,840,168,900,212,77.49
8,4,961,182,1019,230,72.3
8,5,1053,180,1116,231,73.78
8,6,644,151,698,199,85.27
8,7,1159,152,1215,207,79.22
8,8,939,92,974,136,99.44
8,9,1239,122,1291,167,85.27
8,10,800,132,841,181,85.72
8,11,717,157,775,205,80.94
8,12,864,107,910,144,97.54
8,13,992,114,1039,157,89.76
8,14,884,134,921,179,83.3
8,15,797,99,845,140,99.98
8,16,699,126,751,170,88.33
8,17,716,107,761,144,100.72
8,18,643,110,691,152,99.25
8,19,1083,83,1143,127,98.29
9,0,601,216,669,268,72.67
9,1,1250,170,1312,217,74.76
9,2,779,199,840,251,69.97
9,3,962,181,1020,229,72.21
9,4,644,151,698,199,84.96
9,5,840,167,901,211,77.28
9,6,1050,179,1116,229,71.63
9,7,1160,152,1214,206,77.73
9,8,938,88,974,136,98.98
9,9,1239,122,1291,165,84.74
9,10,799,131,841,180,85.87
9,11,990,111,1038,158,90.44
9,12,716,155,776,204,80.95
9,13,863,106,910,143,94.61
9,14,797,98,846,139,99.48
9,15,700,125,752,170,87.63
9,16,884,132,920,178,83.45
9,17,643,109,692,150,97.89
9,18,718,107,760,143,97.97
9,19,1085,81,1144,126,99.97
10,0,601,216,670,268,73.12
10,1,1249,170,1309,217,74.81
10,2,778,199,839,251,69.84
10,3,960,180,1018,229,72.7
10,4,1049,179,1116,229,72.67
10,5,643,151,698,198,85.06
10,6,839,167,901,211,77.17
10,7,1160,151,1215,206,77.97
10,8,939,88,974,136,100.43
