frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,1029,67,1057,106,136.29
0,1,1056,121,1099,160,108.18
0,2,925,129,970,170,105.62
0,3,874,104,915,145,114.39
0,4,854,83,895,119,124.68
0,5,1075,82,1106,115,127.02
0,6,806,78,844,113,134.61
0,7,1196,109,1239,147,110.76
0,8,1118,115,1167,157,109.77
0,9,1145,63,1186,99,138.21
0,10,799,138,850,182,103.57
0,11,910,75,949,106,134.07
0,12,974,76,1006,110,133.71
0,13,1265,111,1310,152,110.24
0,14,931,91,959,129,118.53
0,15,1257,85,1289,123,122.94
0,16,815,102,859,140,116.42
0,17,968,110,1003,146,113.2
0,18,992,93,1021,130,116.64
1,0,1056,121,1099,160,108.57
1,1,1029,66,1057,105,137.66
1,2,1076,80,1107,115,129.02
1,3,925,129,970,170,105.15
1,4,854,84,894,121,123.39
1,5,874,105,914,145,113.75
1,6,805,77,843,113,134.33
1,7,1197,109,1238,147,110.45
1,8,800,139,850,182,103.44
1,9,1146,63,1186,99,138.11
1,10,1119,115,1168,158,110.42
1,11,974,77,1004,110,132.03
1,12,1264,110,1310,152,110.53
1,13,1258,85,1290,122,123.35
1,14,910,74,947,106,134.61
1,15,932,90,959,129,118.05
1,16,815,101,858,140,116.44
1,17,968,110,1001,147,113.31
1,18,991,93,1021,131,117.04
2,0,1056,121,1099,160,108.36
2,1,1028,70,1057,106,135.09
2,2,1076,81,1106,116,127.32
2,3,854,84,894,122,123.28
2,4,926,130,970,171,105.19
2,5,874,105,914,145,113.58
2,6,1197,110,1239,147,111.17
2,7,800,140,850,182,103.32
2,8,805,79,843,113,134.84
2,9,975,76,1005,110,136.78
2,10,908,76,948,106,134.77
2,11,1264,110,1310,152,111.68
2,12,1145,62,1186,99,139.38
2,13,1119,115,1167,158,110.19
2,14,931,93,959,130,116.56
2,15,1258,86,1290,123,121.73
2,16,815,103,859,140,115.34
2,17,968,110,1002,148,112.24
2,18,992,93,1021,132,116.31
3,0,1028,70,1057,106,135.68
3,1,1055,121,1099,161,108.14
3,2,854,85,895,123,122.69
3,3,926,132,970,171,103.77
3,4,1075,82,1106,117,126.62
3,5,805,78,841,114,132.94
3,6,800,140,850,182,102.74
3,7,874,107,913,146,113.88
3,8,1195,110,1240,147,110.56
3,9,1263,111,1310,154,110.65
3,10,976,78,1006,112,132.16
3,11,908,76,949,107,134.04
3,12,931,94,960,131,116.65
3,13,1145,63,1187,100,137.74
3,14,1256,86,1290,123,123.33
3,15,1119,118,1167,159,109.39
3,16,814,105,856,140,115.43
3,17,966,111,1001,150,111.99
3,18,990,93,1019,132,117.37
4,0,1027,71,1057,106,135.03
4,1,1055,121,1099,161,108.29
4,2,926,131,970,171,104.6
4,3,1074,82,1106,117,126.31
4,4,854,85,895,122,123.18
4,5,874,107,914,146,113.64
4,6,806,78,841,114,132.26
4,7,1196,110,1240,146,111.47
4,8,800,140,850,182,103.0
4,9,976,78,1005,113,131.98
4,10,908,76,947,106,135.19
4,11,1118,116,1168,158,109.68
4,12,1261,111,1310,153,110.84
4,13,931,93,959,130,116.01
4,14,1146,63,1187,99,138.01
4,15,1257,86,1290,122,122.91
4,16,814,103,857,141,115.35
4,17,968,112,1002,148,111.8
4,18,991,93,1020,132,115.17
5,0,1056,120,1099,159,108.23
5,1,1028,66,1056,105,135.48
5,2,1075,81,1106,115,127.85
5,3,924,130,969,170,104.59
5,4,1145,62,1185,98,137.47
5,5,806,77,842,112,132.43
5,6,1198,108,1238,146,111.82
5,7,800,137,849,182,103.63
5,8,1118,115,1167,157,110.13
5,9,853,85,895,120,122.35
5,10,875,105,913,145,113.38
5,11,909,75,948,106,136.46
5,12,1264,109,1309,151,110.88
5,13,973,76,1005,111,135.56
5,14,931,91,958,129,117.36
5,15,1257,83,1289,121,122.81
5,16,815,104,857,139,115.01
5,17,966,109,1002,147,112.84
5,18,991,92,1021,130,117.58
6,0,1056,120,1099,158,108.16
6,1,1027,66,1055,103,134.28
6,2,1075,80,1106,115,126.21
6,3,924,130,969,169,104.44
6,4,1198,107,1238,145,112.08
6,5,805,76,842,111,133.33
6,6,1146,63,1185,97,136.21
6,7,875,104,913,145,113.36
6,8,799,137,849,181,103.91
6,9,854,86,895,120,121.33
6,10,1118,114,1167,157,111.24
6,11,910,76,947,106,130.77
6,12,1264,109,1310,150,110.57
6,13,973,76,1005,111,132.03
6,14,1257,84,1291,120,122.02
6,15,815,103,858,138,114.93
6,16,931,91,958,129,116.69
6,17,966,109,1001,147,112.66
6,18,991,92,1020,129,116.21
7,0,1055,121,1099,158,107.98
7,1,1075,80,1105,115,126.5
7,2,1028,65,1056,103,136.44
7,3,925,130,969,170,104.29
7,4,799,137,849,182,103.78
7,5,1199,107,1239,145,111.93
7,6,806,78,842,111,133.48
7,7,875,104,913,145,112.95
7,8,1146,62,1185,97,136.73
7,9,1118,114,1167,157,111.06
7,10,854,86,895,120,121.67
7,11,909,75,947,106,134.98
7,12,1264,109,1310,150,110.58
7,13,1257,83,1290,120,122.12
7,14,973,76,1005,111,130.86
7,15,931,91,958,129,116.38
7,16,815,103,858,137,115.19
