frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,726,414,805,485,39.55
0,1,989,389,1072,455,42.75
0,2,826,345,899,400,47.63
0,3,561,304,635,363,56.93
0,4,972,215,1014,266,66.34
0,5,658,320,731,382,51.94
0,6,780,276,826,340,55.48
0,7,1040,258,1098,314,58.54
0,8,1198,341,1285,409,47.19
0,9,644,260,718,311,60.8
0,10,1228,278,1293,336,55.44
0,11,577,224,642,275,68.21
0,12,887,282,934,342,54.56
0,13,1399,386,1518,458,45.61
0,14,786,217,846,265,66.64
0,15,866,235,935,287,63.09
0,16,1116,393,1214,460,41.78
0,17,664,223,734,275,67.02
0,18,1170,211,1236,260,66.83
0,19,463,432,572,502,42.96
1,0,726,414,804,485,39.39
1,1,988,389,1072,456,42.6
1,2,561,304,634,363,56.85
1,3,658,320,731,382,52.1
1,4,972,214,1013,266,67.13
1,5,827,345,899,400,47.99
1,6,780,276,826,340,55.63
1,7,1040,257,1098,314,57.92
1,8,1197,342,1283,409,47.28
1,9,644,260,717,311,60.4
1,10,1229,278,1293,337,55.27
1,11,578,224,644,275,70.2
1,12,887,282,934,341,54.8
1,13,786,217,847,266,66.79
1,14,1402,385,1518,457,45.74
1,15,866,236,934,287,62.43
1,16,466,431,567,502,42.92
1,17,1117,394,1213,460,41.74
1,18,665,224,734,276,68.13
1,19,1171,210,1237,260,67.39
2,0,725,415,804,486,39.21
2,1,988,389,1071,455,42.7
2,2,827,345,898,401,47.57
2,3,972,215,1014,266,66.66
2,4,560,304,635,363,56.78
2,5,658,320,731,383,51.87
2,6,1041,256,1098,314,57.03
2,7,780,276,825,340,55.82
2,8,1197,342,1283,409,47.21
2,9,644,260,717,312,60.62
2,10,1229,279,1293,337,55.03
2,11,576,224,643,275,69.65
2,12,888,282,934,341,54.59
2,13,786,217,846,265,66.9
2,14,866,237,934,288,62.48
2,15,1401,387,1518,458,45.56
2,16,1171,210,1236,260,66.79
2,17,1117,394,1214,460,41.84
2,18,666,224,734,276,67.64
2,19,464,432,568,502,43.71
3,0,726,414,805,486,39.61
3,1,658,321,731,382,51.7
3,2,560,305,634,363,56.65
3,3,989,390,1072,455,42.49
3,4,827,345,899,400,47.89
3,5,972,214,1014,266,67.41
3,6,1041,256,1098,315,57.63
3,7,780,276,825,341,55.89
3,8,644,261,717,311,60.83
3,9,1195,342,1285,410,47.12
3,10,578,224,643,275,69.46
3,11,1228,278,1294,338,55.24
3,12,887,282,934,341,54.64
3,13,786,217,847,265,66.21
3,14,866,237,934,288,62.18
3,15,1399,386,1514,458,45.55
3,16,666,224,734,276,67.87
3,17,1170,210,1237,260,67.04
3,18,1117,393,1214,461,41.84
3,19,466,433,566,502,43.5
4,0,725,415,805,485,39.47
4,1,988,390,1072,456,42.64
4,2,826,345,898,401,47.8
4,3,560,305,634,363,56.87
4,4,972,214,1014,266,67.42
4,5,658,321,731,383,51.94
4,6,780,276,825,341,55.57
4,7,1197,342,1283,409,47.24
4,8,644,260,717,312,60.41
4,9,1040,255,1100,315,58.52
4,10,1229,279,1294,338,55.4
4,11,578,223,643,275,70.71
4,12,786,217,848,266,66.84
4,13,887,282,934,341,54.51
4,14,866,237,934,288,62.62
4,15,1118,394,1212,460,41.9
4,16,1171,210,1237,260,66.92
4,17,1395,387,1518,459,45.71
4,18,466,432,566,502,43.56
4,19,667,225,734,277,67.23
5,0,725,415,805,486,39.39
5,1,989,391,1071,456,42.48
5,2,827,346,898,401,47.71
5,3,560,305,635,364,56.9
5,4,658,321,732,383,51.82
5,5,973,215,1014,267,66.93
5,6,1230,279,1293,337,55.39
5,7,1195,343,1283,410,47.18
5,8,1040,255,1099,316,58.54
5,9,644,261,717,312,60.47
5,10,780,278,825,342,55.62
5,11,579,225,643,275,70.14
5,12,887,283,934,342,54.54
5,13,467,433,564,503,43.66
5,14,866,238,934,289,62.04
5,15,786,218,846,266,66.86
5,16,1116,394,1213,460,41.78
5,17,1402,387,1514,458,45.62
5,18,667,223,736,276,68.83
5,19,1172,210,1239,261,66.89
6,0,725,415,805,487,39.6
6,1,989,391,1072,456,42.67
6,2,826,347,898,403,47.83
6,3,561,306,635,365,56.44
6,4,1230,281,1291,338,55.01
6,5,659,321,732,384,51.99
6,6,1040,257,1097,316,58.78
6,7,780,279,825,342,55.66
6,8,972,216,1014,268,67.13
6,9,1195,344,1284,411,47.23
6,10,645,262,717,313,60.72
6,11,888,284,934,343,54.04
6,12,578,225,644,276,69.65
6,13,867,238,934,289,62.58
6,14,1118,395,1214,460,41.58
6,15,785,218,845,267,67.54
6,16,1171,211,1238,261,67.35
6,17,1400,388,1518,458,45.92
6,18,667,226,733,276,66.92
6,19,465,432,565,502,44.16
7,0,727,417,806,487,39.54
7,1,989,391,1072,457,42.64
7,2,827,348,898,403,47.54
7,3,562,306,635,366,56.44
7,4,659,321,731,385,52.06
7,5,1230,281,1292,338,55.34
7,6,780,278,826,343,55.72
7,7,1198,344,1283,410,47.5
7,8,645,263,719,314,60.58
7,9,1040,258,1097,317,57.99
7,10,578,227,644,277,69.32
7,11,971,217,1014,269,65.62
7,12,888,285,935,344,54.23
7,13,1118,395,1216,461,41.96
7,14,866,239,936,291,61.87
7,15,784,220,848,269,67.46
7,16,1403,388,1517,460,46.07
7,17,667,226,735,276,68.82
7,18,1169,212,1238,262,67.49
7,19,465,433,569,503,43.83
8,0,727,417,805,488,39.12
8,1,989,392,1072,457,42.34
8,2,827,348,897,403,47.67
8,3,562,307,635,366,56.31
8,4,659,321,732,385,52.3
8,5,780,279,826,343,55.57
8,6,889,285,934,343,54.87
8,7,1198,345,1282,411,47.52
8,8,645,263,719,315,60.24
8,9,1229,281,1291,339,55.68
8,10,972,217,1014,269,66.57
8,11,1120,395,1214,460,42.16
8,12,1039,259,1097,317,57.46
8,13,579,227,644,277,69.77
8,14,866,240,934,290,61.51
8,15,1403,389,1512,459,45.88
8,16,785,219,849,269,67.37
8,17,1170,211,1237,263,67.34
8,18,668,227,734,277,68.46
8,19,468,434,563,504,43.63
9,0,726,417,805,488,39.36
9,1,989,392,1072,457,42.41
9,2,827,349,898,403,47.7
9,3,562,307,635,366,56.35
9,4,658,321,732,386,52.19
9,5,780,280,827,343,55.37
