frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,1106,281,1171,337,54.49
0,1,1329,279,1395,338,56.56
0,2,595,283,675,342,55.05
0,3,1165,248,1229,302,61.34
0,4,582,232,656,284,64.16
0,5,1260,232,1334,287,64.75
0,6,912,283,998,340,52.67
0,7,742,278,825,335,53.64
0,8,965,180,1042,231,74.19
0,9,1086,208,1157,258,70.86
0,10,887,231,949,284,61.95
0,11,974,224,1053,275,66.23
0,12,773,253,851,303,59.28
0,13,799,205,850,257,72.82
0,14,704,226,765,273,64.92
0,15,848,184,900,227,81.46
0,16,697,193,761,235,89.85
0,17,1108,180,1165,217,80.15
0,18,938,257,1013,300,61.73
0,19,1242,206,1300,250,78.31
1,0,1328,279,1395,338,56.59
1,1,595,283,673,342,55.01
1,2,1106,281,1172,337,54.3
1,3,1260,232,1333,287,64.83
1,4,581,231,656,285,64.1
1,5,743,278,824,335,53.02
1,6,1164,248,1229,302,61.18
1,7,911,283,998,339,52.6
1,8,966,180,1043,231,75.38
1,9,1085,208,1159,258,71.02
1,10,887,232,949,284,62.84
1,11,974,224,1051,275,66.17
1,12,772,253,851,303,58.32
1,13,799,206,849,257,74.09
1,14,706,226,763,272,65.29
1,15,848,184,901,227,81.38
1,16,1106,180,1166,217,80.15
1,17,698,193,760,235,89.68
1,18,1242,207,1301,251,78.05
1,19,942,258,1012,302,62.05
2,0,1329,279,1394,338,57.0
2,1,1105,282,1172,337,53.9
2,2,595,283,674,342,54.4
2,3,1164,248,1229,301,61.79
2,4,743,278,825,335,53.09
2,5,582,232,655,284,64.18
2,6,912,283,999,340,52.08
2,7,1261,232,1334,287,64.73
2,8,966,181,1042,231,74.66
2,9,1085,208,1157,257,71.43
2,10,887,231,948,284,62.1
2,11,773,253,850,303,59.27
2,12,975,224,1052,275,66.34
2,13,799,205,849,257,72.72
2,14,707,226,764,272,64.77
2,15,847,184,901,227,82.41
2,16,1108,181,1165,218,79.6
2,17,698,192,760,235,87.97
2,18,1242,206,1299,251,79.23
2,19,941,258,1012,302,61.73
3,0,1105,282,1171,337,54.28
3,1,1329,279,1395,338,56.7
3,2,595,283,675,342,54.17
3,3,1261,231,1333,287,65.11
3,4,1165,248,1229,302,60.99
3,5,582,232,656,284,64.21
3,6,911,282,1001,340,51.92
3,7,743,277,825,335,53.46
3,8,1086,209,1158,257,70.91
3,9,964,181,1043,231,74.49
3,10,887,231,949,284,61.66
3,11,974,223,1052,275,66.56
3,12,773,253,851,303,59.06
3,13,799,205,850,257,72.57
3,14,704,226,765,272,64.92
3,15,848,184,900,227,82.51
3,16,1107,181,1166,218,80.52
3,17,698,193,761,235,86.93
3,18,937,259,1013,302,61.62
3,19,1242,206,1302,251,78.28
4,0,1106,281,1172,337,54.38
4,1,1329,279,1395,338,56.72
4,2,595,283,674,342,54.57
4,3,743,279,826,335,53.4
4,4,582,232,655,284,64.39
4,5,1165,248,1229,301,60.81
4,6,1262,232,1334,288,64.8
4,7,911,283,999,339,52.28
4,8,1085,209,1158,257,70.57
4,9,966,181,1042,231,74.11
4,10,886,230,949,283,62.33
4,11,974,224,1052,275,66.56
4,12,800,206,850,258,71.66
4,13,772,253,851,303,59.42
