frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,842,72,890,113,110.75
0,1,791,100,842,142,95.75
0,2,1148,89,1193,132,102.68
0,3,983,103,1045,144,94.72
0,4,1104,71,1153,110,109.86
0,5,1248,107,1289,146,93.85
0,6,769,78,815,117,110.28
0,7,1106,106,1149,145,95.96
0,8,1022,55,1072,88,123.49
0,9,881,102,938,142,92.89
0,10,906,86,948,122,97.17
0,11,1211,79,1259,124,114.21
0,12,1025,80,1073,117,103.69
0,13,969,82,1007,119,106.28
1,0,842,71,890,113,113.74
1,1,791,100,841,142,95.31
1,2,1147,89,1193,132,101.86
1,3,1104,71,1153,110,108.96
1,4,1248,107,1289,147,93.93
1,5,982,103,1046,144,94.29
1,6,770,79,815,117,110.38
1,7,881,101,938,142,92.87
1,8,1022,54,1073,88,115.23
1,9,1106,106,1149,145,94.87
1,10,906,86,948,122,96.04
1,11,1024,80,1074,117,104.56
1,12,1211,79,1259,124,111.87
1,13,968,81,1006,120,105.23
2,0,842,72,890,113,111.57
2,1,792,99,841,142,95.54
2,2,1148,89,1193,132,102.87
2,3,1104,72,1151,111,108.82
2,4,983,103,1045,144,94.07
2,5,1248,107,1289,147,94.32
2,6,770,78,815,117,109.78
2,7,1212,79,1259,124,109.2
2,8,881,101,938,141,93.29
2,9,1023,55,1071,88,116.66
2,10,1106,105,1149,144,96.06
2,11,907,86,948,122,95.67
2,12,1026,81,1074,118,103.47
2,13,969,82,1007,119,105.52
2,14,918,58,974,93,132.87
3,0,842,72,891,113,112.23
3,1,792,99,842,142,94.28
3,2,1147,88,1193,131,102.55
3,3,1104,72,1152,110,109.21
3,4,983,103,1045,145,92.85
3,5,1248,107,1289,146,93.86
3,6,769,78,814,117,113.73
3,7,881,101,939,142,92.64
3,8,1023,56,1072,89,128.7
3,9,1211,79,1259,124,113.48
3,10,906,86,948,122,97.75
3,11,1024,80,1072,117,106.98
3,12,1105,106,1148,145,94.76
3,13,969,82,1006,119,108.07
4,0,842,72,891,114,111.94
4,1,792,99,842,142,95.51
4,2,1147,89,1193,132,102.55
4,3,1104,72,1153,110,110.19
4,4,1248,107,1289,147,93.78
4,5,982,103,1045,145,92.84
