frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,731,377,829,452,32.13
0,1,887,335,956,414,36.38
0,3,1055,392,1142,478,30.42
0,4,1192,375,1321,456,33.9
0,6,1363,333,1464,406,40.59
0,7,1158,469,1290,563,27.62
0,8,1588,317,1670,380,47.81
0,9,852,460,1000,548,25.05
0,10,515,558,698,682,20.35
0,11,1338,254,1407,315,53.57
0,12,812,541,1001,660,20.11
0,13,1480,546,1689,669,25.8
0,14,1133,558,1330,668,20.85
0,15,513,403,646,485,32.39
0,16,715,302,813,366,44.79
0,17,1143,270,1242,340,43.57
0,18,945,272,1017,326,48.9
1,0,1693,393,1830,488,40.72
1,1,732,377,830,452,32.26
1,2,887,335,957,413,36.63
1,3,1191,375,1321,457,34.41
1,4,1055,392,1142,479,31.49
1,5,1589,318,1670,381,47.84
1,6,1362,333,1464,405,40.18
1,7,1157,469,1290,564,27.46
1,8,1558,444,1682,539,32.77
1,9,1338,254,1406,316,53.73
1,10,854,460,1003,550,25.13
1,11,512,558,697,681,20.35
1,12,818,541,997,659,20.75
1,13,1135,558,1330,668,20.63
1,14,1480,546,1692,669,25.62
1,15,514,403,646,486,32.26
1,16,716,303,812,366,44.21
1,17,1142,271,1242,340,43.76
1,18,945,272,1018,326,49.23
2,1,731,377,829,452,32.26
2,2,887,334,956,413,37.78
2,3,1192,375,1320,456,34.0
2,4,1055,392,1142,478,30.54
2,6,1589,317,1670,381,47.48
2,7,1158,469,1290,564,27.42
2,8,1363,333,1463,406,40.76
2,9,855,460,1003,548,25.11
2,10,1338,253,1406,316,54.98
2,11,812,541,1000,660,20.27
2,12,510,557,700,682,20.41
2,13,1482,546,1689,668,25.75
2,14,1132,558,1332,667,20.89
2,15,512,402,647,486,32.08
2,16,715,302,813,366,44.78
2,17,1143,271,1243,340,43.88
2,18,945,271,1017,326,49.4
3,1,732,376,829,452,32.44
3,2,886,335,956,412,36.62
3,3,1589,318,1670,381,47.91
3,4,1192,375,1321,456,34.07
3,5,1055,392,1143,477,30.73
3,7,1364,332,1464,405,40.55
3,8,1158,468,1291,563,27.69
3,9,1338,253,1407,315,53.95
3,10,854,459,1000,548,25.05
3,11,514,557,698,682,20.35
3,12,812,541,1001,659,20.36
3,13,1136,558,1331,667,20.75
3,14,515,402,646,485,32.96
3,15,1478,545,1689,668,25.91
3,16,713,302,813,366,44.57
3,17,1144,270,1242,340,45.12
3,18,945,271,1018,325,48.95
4,0,732,376,829,451,33.18
4,1,1692,393,1831,486,40.61
4,2,885,334,956,413,37.0
4,3,1589,317,1670,380,47.92
4,4,1363,331,1464,405,40.5
4,5,1190,374,1322,456,34.36
4,6,1055,392,1142,477,30.3
4,7,1560,443,1683,537,33.03
4,8,1157,468,1291,563,27.17
4,9,1337,252,1406,315,54.18
4,10,854,460,1000,548,24.98
4,11,514,557,699,681,20.84
4,12,812,540,1001,659,20.32
4,13,1135,557,1330,667,20.95
4,14,1474,545,1694,669,26.44
4,15,714,302,813,365,44.11
4,16,1143,269,1242,340,43.69
4,17,509,401,647,484,32.33
4,18,941,269,1020,324,50.15
5,0,1692,393,1832,486,40.6
5,1,731,375,829,450,32.5
5,2,885,334,957,412,37.12
5,3,1590,317,1670,380,48.22
5,4,1563,442,1683,537,33.05
5,5,1363,331,1464,404,40.38
5,6,1055,392,1143,477,32.19
5,7,1191,374,1322,455,34.03
5,8,1157,467,1290,562,27.63
5,9,1337,252,1406,315,53.94
5,10,855,459,1000,548,24.83
5,11,513,557,700,682,20.84
5,12,812,540,1001,659,20.15
5,13,1136,557,1330,667,20.7
5,14,1142,267,1241,339,43.67
5,15,513,401,647,483,32.23
5,16,715,301,812,364,43.82
5,17,1477,546,1689,668,26.12
5,18,940,268,1021,323,49.45
6,0,732,375,828,451,32.61
6,1,887,334,956,412,36.92
6,2,1690,393,1836,488,40.72
6,3,1190,374,1326,456,34.03
6,4,1588,317,1671,380,47.57
6,5,1055,392,1143,477,32.51
6,6,1363,331,1465,405,40.31
6,7,1156,468,1292,563,27.82
