frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,1102,148,1139,179,115.97
0,1,847,144,887,174,113.3
0,2,1007,146,1047,179,113.01
0,3,1100,120,1136,153,130.51
0,4,924,146,966,176,112.45
0,5,888,127,920,156,127.98
0,6,1218,146,1249,179,114.16
0,7,1034,109,1068,137,130.95
0,8,1139,135,1174,169,124.59
0,9,937,127,971,155,133.57
0,10,990,119,1015,156,143.14
0,11,1040,127,1073,157,124.37
0,12,960,112,993,141,144.71
0,13,826,128,856,162,124.08
1,0,1102,148,1138,179,116.55
1,1,847,145,887,175,113.1
1,2,1007,146,1045,178,113.43
1,3,1100,120,1135,153,128.56
1,4,889,127,919,155,124.13
1,5,924,146,967,176,112.28
1,6,1218,146,1249,178,115.73
1,7,1034,108,1069,137,149.88
1,8,937,126,971,154,134.06
1,9,1139,135,1174,169,121.74
1,10,990,125,1015,159,121.23
1,11,1040,128,1074,158,123.66
1,12,825,129,855,164,120.47
1,13,960,112,993,141,143.82
2,0,1102,147,1139,178,117.15
2,1,847,145,888,175,113.56
2,2,1007,147,1045,179,112.73
2,3,1100,121,1137,153,129.11
2,4,924,146,966,176,112.81
2,5,888,128,919,156,120.31
2,6,1218,146,1249,178,116.76
2,7,1035,108,1069,136,155.87
2,8,1140,134,1174,169,122.56
2,9,937,126,971,154,125.16
2,10,990,124,1015,160,122.34
2,11,1039,129,1073,158,122.85
2,12,825,131,855,165,119.29
2,13,867,122,892,154,132.93
3,0,1101,148,1139,179,117.02
3,1,847,144,888,174,112.93
3,2,924,146,968,176,112.89
3,3,1100,121,1137,153,128.84
3,4,1007,145,1048,178,113.76
3,5,888,126,919,154,124.52
3,6,1217,146,1249,179,116.24
3,7,1139,133,1174,169,121.29
3,8,936,125,971,154,127.04
3,9,1034,109,1069,137,134.34
3,10,1039,126,1073,157,122.14
3,11,825,129,855,164,120.39
3,12,990,122,1014,158,120.27
4,0,1101,149,1139,180,115.97
4,1,847,144,887,175,112.86
4,2,924,147,967,177,113.39
4,3,1100,121,1138,154,128.48
4,4,1007,146,1045,178,113.48
4,5,888,125,919,154,125.99
4,6,1218,145,1249,179,116.77
4,7,1140,135,1173,169,121.55
4,8,1035,108,1068,135,129.31
4,9,937,124,971,153,125.64
4,10,991,122,1015,158,138.12
4,11,1040,128,1073,157,122.48
4,12,960,113,993,142,143.83
4,13,825,127,856,163,123.44
4,14,1189,125,1226,163,132.47
5,0,1102,148,1139,180,116.55
5,1,847,145,887,175,113.1
5,2,1007,146,1045,178,114.18
5,3,1100,120,1137,153,128.57
5,4,923,147,966,177,113.06
5,5,888,126,919,154,128.19
5,6,1218,146,1249,178,115.86
5,7,936,124,970,153,131.56
5,8,1138,133,1174,168,122.46
5,9,1035,109,1069,136,130.0
5,10,991,122,1014,158,126.12
5,11,825,131,855,165,117.18
5,12,1039,128,1073,157,122.73
6,0,1102,149,1139,180,116.31
6,1,847,144,887,175,112.79
6,2,1007,146,1046,179,113.68
6,3,1100,121,1138,153,129.98
6,4,1217,146,1249,179,116.58
6,5,923,147,966,177,112.67
6,6,887,127,919,155,125.2
6,7,1139,135,1174,169,121.62
6,8,938,126,971,155,126.55
6,9,1035,109,1069,137,131.3
6,10,990,124,1014,159,125.62
6,11,1039,128,1073,158,123.58
6,12,825,128,855,163,121.84
7,0,1102,149,1139,179,116.12
7,1,847,145,887,175,113.45
7,2,1007,146,1047,178,114.2
7,3,924,147,967,177,112.8
7,4,1100,121,1136,153,127.94
7,5,888,126,919,155,125.63
7,6,1218,146,1249,179,115.85
7,7,1139,134,1174,169,121.8
7,8,1034,109,1068,137,130.19
7,9,938,125,971,154,128.5
7,10,1040,128,1074,157,122.97
7,11,991,125,1014,160,127.0
7,12,825,128,856,163,123.52
7,13,960,113,993,141,141.91
8,0,1102,149,1139,180,116.21
8,1,847,144,887,175,112.7
8,2,1006,146,1046,179,113.26
8,3,1100,121,1138,154,128.68
8,4,924,146,967,177,113.14
8,5,888,127,919,155,127.76
8,6,1217,146,1249,179,119.68
8,7,1139,135,1174,170,121.67
8,8,1034,108,1069,137,130.88
8,9,937,126,971,155,124.29
8,10,1040,128,1074,159,122.19
8,11,825,133,854,166,120.26
8,12,991,120,1016,156,132.99
9,0,1102,148,1139,179,116.53
9,1,847,145,887,175,113.35
9,2,1007,146,1046,178,113.65
9,3,924,147,966,176,113.7
9,4,1100,120,1136,153,128.5
9,5,1139,134,1174,169,120.25
9,6,888,126,919,154,120.71
9,7,937,125,971,154,124.16
9,8,1034,109,1069,137,153.23
9,9,1217,146,1249,179,115.78
9,10,1039,127,1073,157,122.1
9,11,991,123,1014,158,132.16
9,12,825,130,856,163,119.56
9,13,867,122,892,155,132.03
10,0,1102,148,1139,179,116.62
10,1,847,144,887,175,113.35
10,2,1100,120,1136,153,129.14
10,3,1007,146,1046,178,113.8
10,4,889,128,919,156,122.53
10,5,924,146,966,175,113.66
10,6,1217,146,1249,178,116.14
10,7,1139,134,1173,169,120.61
10,8,938,127,971,155,127.4
10,9,1034,109,1069,137,127.88
10,10,1040,128,1073,157,122.77
10,11,990,123,1014,158,131.12
10,12,960,113,992,142,139.82
10,13,825,131,855,165,118.2
11,0,1103,147,1139,179,117.17
11,1,847,144,888,175,113.07
11,2,1006,145,1048,178,114.3
11,3,1100,121,1137,153,127.85
11,4,923,146,967,176,113.86
11,5,1218,145,1249,178,116.98
11,6,1035,107,1069,135,133.83
11,7,888,126,919,155,124.26
11,8,1139,134,1174,169,120.49
11,9,937,127,971,155,123.96
11,10,1039,126,1073,157,123.31
11,11,990,120,1014,156,134.85
12,0,1101,150,1139,180,115.6
12,1,847,145,887,175,113.44
12,2,924,147,966,177,113.05
12,3,1007,146,1044,179,113.91
12,4,1100,121,1139,154,128.05
12,5,888,128,919,155,122.15
12,6,1218,146,1249,179,114.63
12,7,937,125,970,153,126.83
12,8,1035,109,1068,136,168.93
12,9,825,128,855,163,118.76
12,10,1139,134,1175,169,121.79
12,11,990,123,1014,158,125.83
12,12,1040,130,1073,159,121.02
13,0,1102,149,1139,179,116.3
13,1,847,145,887,176,113.01
13,2,1007,146,1044,179,113.4
13,3,923,147,966,177,113.52
13,4,1100,121,1138,154,127.03
13,5,887,126,919,154,124.53
13,6,1035,108,1069,136,136.84
