frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,f,C_x,C_y,x_il,v_il,x_ir,v_ir,disparitas,X,Y,Z,X_val,Y_val,Z_val,distance_cm
2,0,1143,217,1171,250,1051.1309814453125,963.1541137695312,546.8471069335938,1157,233,1135,220,22,0.3102830946445465,0.8039139300584793,1.7102320790290833,1.0576850402109854,-1.7124500105330753,5.735306206370503,174.93
2,1,1031,213,1058,245,1051.1309814453125,963.1541137695312,546.8471069335938,1044,229,965,229,79,0.1291402354836464,0.8051356464624405,1.737201750278473,0.12284381308581598,-0.48296273829827197,1.5971738802550768,174.43
2,2,1055,196,1077,226,1051.1309814453125,963.1541137695312,546.8471069335938,1066,211,995,210,71,0.16897977888584137,0.8038430750370026,1.7808951139450073,0.1738805598574159,-0.5678135034904891,1.7771371343683249,179.18
2,4,967,204,993,236,1051.1309814453125,963.1541137695312,546.8471069335938,980,220,907,219,73,0.02762608230113983,0.8005496203899384,1.7508524656295776,0.027700873046659864,-0.5374576374889604,1.728448445755494,175.83
2,5,986,183,1013,214,1051.1309814453125,963.1541137695312,546.8471069335938,999,198,931,198,68,0.06027403101325035,0.790330582857132,1.8083940744400024,0.06327801732538774,-0.6158127360704584,1.8555402432375157,181.36
2,6,1094,201,1118,239,1051.1309814453125,963.1541137695312,546.8471069335938,1106,220,1078,232,28,0.22953421622514725,0.8050007909536362,1.7470635771751404,0.6123957388655299,-1.401228840596218,4.5063120192911095,176.29
2,7,902,207,930,241,1051.1309814453125,963.1541137695312,546.8471069335938,916,224,836,223,80,-0.06830696761608124,0.7894170224666596,1.6637018918991089,-0.07075417211208901,-0.48442814303572845,1.5772092067518884,168.04
2,8,1029,199,1053,227,1051.1309814453125,963.1541137695312,546.8471069335938,1041,213,1030,219,11,0.12574481964111328,0.7964135348796845,1.7466763854026794,0.8495040148547808,-3.6431527909915284,11.470612412741007,175.07
2,9,939,192,966,221,1051.1309814453125,963.1541137695312,546.8471069335938,952,206,882,206,70,-0.016843820922076702,0.7884641081094742,1.7484803199768066,-0.01912755606349492,-0.5844993409302787,1.8025248077164437,175.29
3,0,1143,217,1171,250,1051.1309814453125,963.1541137695312,546.8471069335938,1157,233,1134,220,23,0.31018730998039246,0.8063029289245606,1.7230286598205566,1.0116987341148556,-1.6379956622490288,5.48594506696309,176.3
3,1,1030,213,1058,245,1051.1309814453125,963.1541137695312,546.8471069335938,1044,229,965,230,79,0.12941285967826843,0.8108532965183258,1.759558916091919,0.12284381308581598,-0.48296273829827197,1.5971738802550768,177.37
3,2,1055,195,1077,226,1051.1309814453125,963.1541137695312,546.8471069335938,1066,210,996,211,70,0.17152701318264008,0.8084834754467011,1.7948457598686218,0.17636456785537902,-0.5776399681611954,1.8025248077164437,181.72
3,3,987,182,1013,214,1051.1309814453125,963.1541137695312,546.8471069335938,1000,198,931,199,69,0.06170368939638138,0.7934894651174546,1.824953854084015,0.06410064060268585,-0.6068879138085678,1.8286483556543633,182.86
3,5,1094,199,1118,238,1051.1309814453125,963.1541137695312,546.8471069335938,1106,218,1078,232,28,0.22904209792613983,0.8068398475646973,1.7536932229995728,0.6123957388655299,-1.409803056557572,4.5063120192911095,177.6
3,6,967,207,993,238,1051.1309814453125,963.1541137695312,546.8471069335938,980,222,968,212,12,0.02898786962032318,0.8056319147348404,1.7612902522087097,0.16851364436718086,-3.2495274574813493,10.514728045012589,177.97
3,7,903,206,931,241,1051.1309814453125,963.1541137695312,546.8471069335938,917,223,836,223,81,-0.06810221076011658,0.7897311687469483,1.6657289266586304,-0.06839870056182917,-0.47992951192984246,1.5577374881500132,169.16
3,8,940,192,966,222,1051.1309814453125,963.1541137695312,546.8471069335938,953,207,907,218,46,-0.01663393061608076,0.7903432041406632,1.7457510232925415,-0.02649760654316711,-0.8868459748187077,2.742972533481545,175.34
3,9,1029,198,1054,228,1051.1309814453125,963.1541137695312,546.8471069335938,1041,213,1030,218,11,0.12744282186031342,0.8005917608737946,1.7595362663269043,0.8495040148547808,-3.6431527909915284,11.470612412741007,176.45
4,0,1144,218,1171,250,1051.1309814453125,963.1541137695312,546.8471069335938,1157,234,1078,232,79,0.3073440194129944,0.7998836278915405,1.706942081451416,0.2945452010714137,-0.4753653317502367,1.5971738802550768,174.2
4,1,1030,213,1058,245,1051.1309814453125,963.1541137695312,546.8471069335938,1044,229,966,230,78,0.1274653971195221,0.8077901840209961,1.746390700340271,0.12441873376640333,-0.489154568276455,1.6176504684634752,175.61
4,2,1056,195,1078,225,1051.1309814453125,963.1541137695312,546.8471069335938,1067,210,994,210,73,0.1755651906132698,0.8079119563102722,1.7951689958572388,0.1707610790867875,-0.5539013393326532,1.728448445755494,180.81
4,3,1194,199,1222,238,1051.1309814453125,963.1541137695312,546.8471069335938,1208,218,1134,220,74,0.3887820839881897,0.8077788591384888,1.7453757524490356,0.39717650109525027,-0.5334389943731355,1.7050910343263659,177.83
4,4,986,183,1013,214,1051.1309814453125,963.1541137695312,546.8471069335938,999,198,931,199,68,0.0573588777333498,0.798218721151352,1.8561967611312866,0.06327801732538774,-0.6158127360704584,1.8555402432375157,185.54
4,5,902,207,930,241,1051.1309814453125,963.1541137695312,546.8471069335938,916,224,836,223,80,-0.07018668949604034,0.7888350129127503,1.6506966352462769,-0.07075417211208901,-0.48442814303572845,1.5772092067518884,165.77
4,6,1094,200,1118,238,1051.1309814453125,963.1541137695312,546.8471069335938,1106,219,1030,219,76,0.2273849993944168,0.805105009675026,1.737894356250763,0.22561948273993207,-0.5178216652651719,1.6602202176335668,176.5
4,7,967,207,993,237,1051.1309814453125,963.1541137695312,546.8471069335938,980,222,907,219,73,0.027747266925871372,0.8056722819805145,1.7663357257843018,0.027700873046659864,-0.5341688971202218,1.728448445755494,178.1
4,8,1029,199,1054,228,1051.1309814453125,963.1541137695312,546.8471069335938,1041,213,968,213,73,0.1258898377418518,0.7992000222206116,1.7517212629318237,0.12800745429318613,-0.5489682287795453,1.728448445755494,175.84
4,9,939,192,966,221,1051.1309814453125,963.1541137695312,546.8471069335938,952,206,882,205,70,-0.016765955835580826,0.792022654414177,1.7664987444877625,-0.01912755606349492,-0.5844993409302787,1.8025248077164437,176.44
5,0,1144,217,1171,250,1051.1309814453125,963.1541137695312,546.8471069335938,1157,233,1135,219,22,0.30765071511268616,0.7998936712741852,1.7056165933609009,1.0576850402109854,-1.7124500105330753,5.735306206370503,174.74
5,1,1030,213,1058,245,1051.1309814453125,963.1541137695312,546.8471069335938,1044,229,966,229,78,0.12936431914567947,0.8069748222827912,1.7348406910896301,0.12441873376640333,-0.489154568276455,1.6176504684634752,174.42
5,2,1056,195,1078,225,1051.1309814453125,963.1541137695312,546.8471069335938,1067,210,995,210,72,0.1719319149851799,0.8049483090639115,1.7859559655189514,0.17313276074077066,-0.5615944134900512,1.7524546741687648,179.79
5,4,902,206,931,240,1051.1309814453125,963.1541137695312,546.8471069335938,916,223,837,223,79,-0.06935825198888779,0.7890660554170609,1.6563785672187805,-0.0716497945438876,-0.49207962615591433,1.5971738802550768,167.04
5,5,1094,201,1118,238,1051.1309814453125,963.1541137695312,546.8471069335938,1106,219,1078,232,28,0.22692108154296875,0.8050226211547852,1.7390364408493042,0.6123957388655299,-1.405515948576895,4.5063120192911095,176.46
5,6,967,208,993,239,1051.1309814453125,963.1541137695312,546.8471069335938,980,223,907,219,73,0.026953212916851044,0.8039032757282257,1.7546366453170776,0.027700873046659864,-0.5325245269358525,1.728448445755494,175.07
5,7,988,182,1013,217,1051.1309814453125,963.1541137695312,546.8471069335938,1000,199,931,199,69,0.06314988434314728,0.7909546732902527,1.7924602031707764,0.06410064060268585,-0.605148217816409,1.8286483556543633,180.01
5,8,1085,185,1108,213,1051.1309814453125,963.1541137695312,546.8471069335938,1096,199,968,214,128,0.22550227493047714,0.7972758948802948,1.822793185710907,0.12458351916910361,-0.32621271116665795,0.9857557542199302,182.62
5,9,1029,198,1054,227,1051.1309814453125,963.1541137695312,546.8471069335938,1041,212,1031,218,10,0.12546921521425247,0.7967694044113159,1.7515668869018555,0.9344544163402588,-4.019471972436577,12.617673654015107,175.73
5,10,938,192,965,220,1051.1309814453125,963.1541137695312,546.8471069335938,951,206,881,205,70,-0.018027372658252716,0.7926264047622681,1.7782565355300903,-0.020842399255765743,-0.5844993409302787,1.8025248077164437,176.49
6,0,1143,217,1171,250,1051.1309814453125,963.1541137695312,546.8471069335938,1157,233,1078,232,79,0.3077305257320404,0.8001259356737137,1.7062658667564392,0.2945452010714137,-0.47688481305984376,1.5971738802550768,174.49
6,1,1030,213,1057,245,1051.1309814453125,963.1541137695312,546.8471069335938,1043,229,966,229,77,0.12790361791849136,0.804738798737526,1.7425057291984558,0.12447561312104549,-0.49550722500731803,1.638658916105858,174.52
6,2,1054,196,1077,226,1051.1309814453125,963.1541137695312,546.8471069335938,1065,211,995,210,70,0.1690443456172943,0.8043380618095398,1.7807446718215942,0.17464972466310819,-0.5759251249689246,1.8025248077164437,179.83
6,3,1193,200,1223,239,1051.1309814453125,963.1541137695312,546.8471069335938,1208,219,1135,220,73,0.39221125841140747,0.8118570983409882,1.7672524452209473,0.40261727508285644,-0.5391020076733296,1.728448445755494,179.89
6,4,1094,200,1118,238,1051.1309814453125,963.1541137695312,546.8471069335938,1106,219,1030,220,76,0.23011325299739838,0.8062837213277817,1.7574752569198608,0.22561948273993207,-0.5178216652651719,1.6602202176335668,178.72
6,5,966,207,993,238,1051.1309814453125,963.1541137695312,546.8471069335938,979,222,968,214,11,0.02727341838181019,0.8044538736343384,1.7528023719787598,0.17292042808611024,-3.5449390445251083,11.470612412741007,175.58
6,6,986,183,1013,214,1051.1309814453125,963.1541137695312,546.8471069335938,999,198,931,198,68,0.06406127661466599,0.7923240900039673,1.8101903200149536,0.06327801732538774,-0.6158127360704584,1.8555402432375157,181.47
6,7,903,206,931,240,1051.1309814453125,963.1541137695312,546.8471069335938,917,223,837,223,80,-0.07026943191885948,0.7881410956382752,1.665219485759735,-0.06925368431885204,-0.4859286308289654,1.5772092067518884,168.22
6,8,939,192,965,221,1051.1309814453125,963.1541137695312,546.8471069335938,952,206,906,218,46,-0.0178549662232399,0.7909533619880676,1.7643843293190002,-0.029107150531405317,-0.889455518806946,2.742972533481545,175.88
7,0,1144,217,1171,250,1051.1309814453125,963.1541137695312,546.8471069335938,1157,233,1135,220,22,0.3062182664871216,0.800624543428421,1.6986278295516968,1.0576850402109854,-1.7124500105330753,5.735306206370503,173.48
7,1,1056,195,1078,226,1051.1309814453125,963.1541137695312,546.8471069335938,1067,210,968,213,99,0.1729259043931961,0.8083986878395081,1.7957758903503418,0.12591473508419684,-0.40843230072003717,1.2745124903045562,181.13
7,2,1030,213,1057,244,1051.1309814453125,963.1541137695312,546.8471069335938,1043,228,966,229,77,0.12799009680747986,0.8043581783771515,1.7270759344100952,0.12447561312104549,-0.4970661733639279,1.638658916105858,173.63
7,4,987,183,1013,214,1051.1309814453125,963.1541137695312,546.8471069335938,1000,198,994,210,6,0.06330863386392593,0.7894569128751755,1.8019439578056335,0.7371573669308873,-6.979211008798529,21.029456090025178,180.86
7,5,903,207,930,240,1051.1309814453125,963.1541137695312,546.8471069335938,916,223,837,222,79,-0.06995516270399094,0.7890655934810639,1.6576671600341797,-0.0716497945438876,-0.49207962615591433,1.5971738802550768,166.0
7,6,966,207,993,237,1051.1309814453125,963.1541137695312,546.8471069335938,979,222,906,218,73,0.028686215169727802,0.8051307737827301,1.7514214515686035,0.026056502862290585,-0.5341688971202218,1.728448445755494,176.11
7,7,1094,200,1118,238,1051.1309814453125,963.1541137695312,546.8471069335938,1106,219,1078,232,28,0.2271881401538849,0.8050648510456085,1.7441623210906982,0.6123957388655299,-1.405515948576895,4.5063120192911095,176.46
7,9,916,184,941,214,1051.1309814453125,963.1541137695312,546.8471069335938,928,199,931,198,3,-0.08664059638977051,0.8136391878128052,1.9949111938476562,-1.4066218291532095,-13.918409009777406,42.058912180050356,199.11
7,10,1029,199,1054,228,1051.1309814453125,963.1541137695312,546.8471069335938,1041,213,1030,218,11,0.12481527030467987,0.7953648507595062,1.741594910621643,0.8495040148547808,-3.6431527909915284,11.470612412741007,174.83
7,11,940,192,966,220,1051.1309814453125,963.1541137695312,546.8471069335938,953,206,881,205,72,-0.016681463457643986,0.7917812705039978,1.7734824419021606,-0.016929026402578984,-0.5682632481266598,1.7524546741687648,176.55
8,0,1143,217,1171,250,1051.1309814453125,963.1541137695312,546.8471069335938,1157,233,1078,233,79,0.30537497997283936,0.8005762338638306,1.6971340775489807,0.2945452010714137,-0.47688481305984376,1.5971738802550768,173.21
8,1,1056,195,1078,226,1051.1309814453125,963.1541137695312,546.8471069335938,1067,210,994,210,73,0.1751822754740715,0.8081385284662247,1.7919847965240479,0.1707610790867875,-0.5539013393326532,1.728448445755494,180.68
8,2,1193,200,1223,239,1051.1309814453125,963.1541137695312,546.8471069335938,1208,219,1134,220,74,0.3905792683362961,0.8088194370269776,1.7327446937561035,0.39717650109525027,-0.5318168454074739,1.7050910343263659,177.98
8,3,1030,212,1059,244,1051.1309814453125,963.1541137695312,546.8471069335938,1044,228,966,229,78,0.12997963279485703,0.8090141952037812,1.7425158619880676,0.12441873376640333,-0.4906935301156724,1.6176504684634752,175.47
8,4,986,183,1013,214,1051.1309814453125,963.1541137695312,546.8471069335938,999,198,931,199,68,0.05964777432382107,0.7942598104476929,1.830344796180725,0.06327801732538774,-0.6158127360704584,1.8555402432375157,183.34
8,5,1094,200,1118,238,1051.1309814453125,963.1541137695312,546.8471069335938,1106,219,1030,217,76,0.22815465927124023,0.8057099521160126,1.7417659759521484,0.22561948273993207,-0.5178216652651719,1.6602202176335668,176.37
8,6,903,207,931,240,1051.1309814453125,963.1541137695312,546.8471069335938,917,223,837,223,80,-0.0685032531619072,0.7950339257717133,1.7017932534217834,-0.06925368431885204,-0.4859286308289654,1.5772092067518884,171.28
8,7,966,207,993,237,1051.1309814453125,963.1541137695312,546.8471069335938,979,222,968,214,11,0.027696537785232067,0.8055219143629074,1.7613216042518616,0.17292042808611024,-3.5449390445251083,11.470612412741007,177.56
8,8,938,192,965,221,1051.1309814453125,963.1541137695312,546.8471069335938,951,206,906,218,45,-0.018296421505510807,0.7934688121080399,1.7692146301269531,-0.032421509953413384,-0.9092211970026559,2.803927478670024,177.1
9,0,1143,216,1171,250,1051.1309814453125,963.1541137695312,546.8471069335938,1157,233,1134,222,23,0.31962892413139343,0.8046353548765183,1.7364121079444885,1.0116987341148556,-1.6379956622490288,5.48594506696309,177.32
9,1,1055,194,1078,225,1051.1309814453125,963.1541137695312,546.8471069335938,1066,209,995,210,71,0.17193306982517242,0.8059008359909058,1.7910416722297668,0.1738805598574159,-0.5711948844329949,1.7771371343683249,180.16
9,2,1030,213,1058,245,1051.1309814453125,963.1541137695312,546.8471069335938,1044,229,1030,221,14,0.12954352051019669,0.8079549759626389,1.7573163509368896,0.6931900881271044,-2.725289737540249,9.012624038582219,177.06
9,3,986,182,1013,214,1051.1309814453125,963.1541137695312,546.8471069335938,999,198,931,198,68,0.06455506756901741,0.7978428989648819,1.8391688466072083,0.06327801732538774,-0.6158127360704584,1.8555402432375157,184.69
9,5,1094,201,1118,239,1051.1309814453125,963.1541137695312,546.8471069335938,1106,220,1078,233,28,0.22979950904846191,0.8023340344429016,1.7626113891601562,0.6123957388655299,-1.401228840596218,4.5063120192911095,178.38
9,6,903,206,931,240,1051.1309814453125,963.1541137695312,546.8471069335938,917,223,836,222,81,-0.06897732615470886,0.7949207961559296,1.7087818384170532,-0.06839870056182917,-0.47992951192984246,1.5577374881500132,172.35
9,7,966,206,993,238,1051.1309814453125,963.1541137695312,546.8471069335938,979,222,965,229,14,0.02769150398671627,0.8071734845638275,1.7631523609161377,0.13586605063908663,-2.785309249269728,9.012624038582219,177.3
9,8,1029,198,1054,228,1051.1309814453125,963.1541137695312,546.8471069335938,1041,213,968,214,73,0.12606556713581085,0.8012996852397919,1.7637944221496582,0.12800745429318613,-0.5489682287795453,1.728448445755494,177.51
9,9,938,192,965,221,1051.1309814453125,963.1541137695312,546.8471069335938,951,206,906,217,45,-0.01838370133191347,0.7953243046998978,1.7775408625602722,-0.032421509953413384,-0.9092211970026559,2.803927478670024,177.94
10,0,1143,218,1171,250,1051.1309814453125,963.1541137695312,546.8471069335938,1157,234,1078,233,79,0.30417272448539734,0.8073804020881653,1.706929087638855,0.2945452010714137,-0.4753653317502367,1.5971738802550768,176.44
10,1,1030,213,1058,244,1051.1309814453125,963.1541137695312,546.8471069335938,1044,228,966,230,78,0.13084738701581955,0.8117166101932526,1.7617806196212769,0.12441873376640333,-0.4906935301156724,1.6176504684634752,177.76
10,2,1056,196,1078,225,1051.1309814453125,963.1541137695312,546.8471069335938,1067,210,994,210,73,0.17181513458490372,0.8081776291131973,1.7985102534294128,0.1707610790867875,-0.5539013393326532,1.728448445755494,181.17
10,3,1193,200,1222,238,1051.1309814453125,963.1541137695312,546.8471069335938,1207,219,1134,221,73,0.39515799283981323,0.8130314886569977,1.764738917350769,0.4009729048984872,-0.5391020076733296,1.728448445755494,180.28
10,4,967,207,993,238,1051.1309814453125,963.1541137695312,546.8471069335938,980,222,906,217,74,0.027741056866943836,0.8075246453285218,1.7650141716003418,0.02732653692440771,-0.5269503985104891,1.7050910343263659,178.75
10,5,1095,202,1118,238,1051.1309814453125,963.1541137695312,546.8471069335938,1106,220,1030,220,76,0.23010937869548798,0.8064420163631439,1.7531664371490479,0.22561948273993207,-0.5162422044301856,1.6602202176335668,178.34
10,6,986,183,1013,214,1051.1309814453125,963.1541137695312,546.8471069335938,999,198,932,198,67,0.05983560159802437,0.794131749868393,1.825513243675232,0.06422246534516965,-0.6250039709371817,1.883234873733598,183.18
10,7,903,206,931,240,1051.1309814453125,963.1541137695312,546.8471069335938,917,223,837,223,80,-0.06780317425727844,0.7927563428878784,1.6820636987686157,-0.06925368431885204,-0.4859286308289654,1.5772092067518884,169.76
10,8,1084,185,1108,213,1051.1309814453125,963.1541137695312,546.8471069335938,1096,199,968,212,128,0.2309216931462288,0.8041754305362702,1.8512636423110962,0.12458351916910361,-0.32621271116665795,0.9857557542199302,184.86
10,9,939,193,966,221,1051.1309814453125,963.1541137695312,546.8471069335938,952,207,882,206,70,-0.01850549690425396,0.7940183073282242,1.7753279209136963,-0.01912755606349492,-0.5827844977380079,1.8025248077164437,177.44
11,0,1143,217,1171,250,1051.1309814453125,963.1541137695312,546.8471069335938,1157,233,1135,221,22,0.3068784028291702,0.7996798992156983,1.7047902941703796,1.0576850402109854,-1.7124500105330753,5.735306206370503,174.68
11,1,1030,213,1058,244,1051.1309814453125,963.1541137695312,546.8471069335938,1044,228,966,229,78,0.12862525880336761,0.805372679233551,1.7532271146774292,0.12441873376640333,-0.4906935301156724,1.6176504684634752,175.74
11,3,1056,195,1078,225,1051.1309814453125,963.1541137695312,546.8471069335938,1067,210,994,209,73,0.17123571783304214,0.8049594700336457,1.7870710492134094,0.1707610790867875,-0.5539013393326532,1.728448445755494,179.98
11,4,966,207,993,238,1051.1309814453125,963.1541137695312,546.8471069335938,979,222,906,217,73,0.027700146660208702,0.8067357778549195,1.7644646167755127,0.026056502862290585,-0.5341688971202218,1.728448445755494,178.2
11,5,903,206,931,240,1051.1309814453125,963.1541137695312,546.8471069335938,917,223,837,222,80,-0.07030198723077774,0.7909674435853958,1.6647786498069763,-0.06925368431885204,-0.4859286308289654,1.5772092067518884,167.89
11,6,986,184,1013,215,1051.1309814453125,963.1541137695312,546.8471069335938,999,199,931,199,68,0.05999571084976196,0.795541250705719,1.8276348114013672,0.06327801732538774,-0.614047456313709,1.8555402432375157,183.37
11,7,1094,201,1118,238,1051.1309814453125,963.1541137695312,546.8471069335938,1106,219,1078,233,28,0.22861593216657639,0.8058634638786316,1.751868486404419,0.6123957388655299,-1.405515948576895,4.5063120192911095,178.33
11,8,938,192,965,221,1051.1309814453125,963.1541137695312,546.8471069335938,951,206,882,205,69,-0.0183205371722579,0.7938272446393967,1.7710523009300232,-0.021144463013095683,-0.5929703458712973,1.8286483556543633,177.13
11,9,1028,198,1054,227,1051.1309814453125,963.1541137695312,546.8471069335938,1041,212,1030,218,11,0.1258167177438736,0.7957130014896393,1.7713431119918823,0.8495040148547808,-3.654065429487797,11.470612412741007,179.91
12,0,1144,217,1171,250,1051.1309814453125,963.1541137695312,546.8471069335938,1157,233,1135,219,22,0.30863943696022034,0.8012121707201004,1.7140812873840332,1.0576850402109854,-1.7124500105330753,5.735306206370503,174.84
12,1,1030,212,1058,245,1051.1309814453125,963.1541137695312,546.8471069335938,1044,228,966,229,78,0.12734507024288177,0.8086711704730988,1.7505667209625244,0.12441873376640333,-0.4906935301156724,1.6176504684634752,176.28
12,2,1056,195,1078,226,1051.1309814453125,963.1541137695312,546.8471069335938,1067,210,1030,217,37,0.17552489787340164,0.8089236855506897,1.7964485883712769,0.33690699387393214,-1.0928323721968565,3.4101820686527318,181.37
12,4,967,207,993,238,1051.1309814453125,963.1541137695312,546.8471069335938,980,222,968,213,12,0.027667799033224583,0.8060392081737519,1.7637699246406555,0.16851364436718086,-3.2495274574813493,10.514728045012589,178.78
12,5,986,183,1013,214,1051.1309814453125,963.1541137695312,546.8471069335938,999,198,931,198,68,0.05901936814188957,0.7978198766708374,1.847269058227539,0.06327801732538774,-0.6158127360704584,1.8555402432375157,185.61
12,6,1094,200,1118,238,1051.1309814453125,963.1541137695312,546.8471069335938,1106,219,1078,232,28,0.22793718427419662,0.8063056856393814,1.747104823589325,0.6123957388655299,-1.405515948576895,4.5063120192911095,177.66
12,7,903,207,931,240,1051.1309814453125,963.1541137695312,546.8471069335938,917,223,837,223,80,-0.06815412640571594,0.7927106708288193,1.6822368502616882,-0.06925368431885204,-0.4859286308289654,1.5772092067518884,170.21
12,8,1085,185,1109,214,1051.1309814453125,963.1541137695312,546.8471069335938,1097,199,994,209,103,0.2241417020559311,0.8025808274745941,1.8423725366592407,0.15598766482625456,-0.40539055368283705,1.2250168596131172,185.76
12,9,939,193,966,221,1051.1309814453125,963.1541137695312,546.8471069335938,952,207,906,218,46,-0.016717412509024143,0.7945012092590332,1.7794765830039978,-0.029107150531405317,-0.8868459748187077,2.742972533481545,178.1
13,0,1143,217,1171,250,1051.1309814453125,963.1541137695312,546.8471069335938,1157,233,1078,232,79,0.30607859790325165,0.8012342691421509,1.6992209553718567,0.2945452010714137,-0.47688481305984376,1.5971738802550768,173.84
13,1,1030,213,1058,245,1051.1309814453125,963.1541137695312,546.8471069335938,1044,229,966,229,78,0.1265554428100586,0.8056974649429322,1.747110366821289,0.12441873376640333,-0.489154568276455,1.6176504684634752,175.13
13,2,1055,195,1078,225,1051.1309814453125,963.1541137695312,546.8471069335938,1066,210,994,209,72,0.16872891783714294,0.8029509723186493,1.778998613357544,0.17146555208161846,-0.5615944134900512,1.7524546741687648,179.81
13,3,1193,201,1223,239,1051.1309814453125,963.1541137695312,546.8471069335938,1208,220,1135,221,73,0.3933594524860382,0.8089539349079132,1.7489416599273682,0.40261727508285644,-0.5374576374889604,1.728448445755494,178.64
13,4,967,206,993,238,1051.1309814453125,963.1541137695312,546.8471069335938,980,222,906,217,74,0.027523956261575222,0.8052860140800476,1.7616543173789978,0.02732653692440771,-0.5269503985104891,1.7050910343263659,178.39
13,5,987,183,1013,214,1051.1309814453125,963.1541137695312,546.8471069335938,1000,198,932,198,68,0.06310861557722092,0.7927898854017258,1.822990357875824,0.06504329708213712,-0.6158127360704584,1.8555402432375157,182.81
13,6,1093,199,1118,237,1051.1309814453125,963.1541137695312,546.8471069335938,1105,218,1030,219,75,0.2279079407453537,0.806048983335495,1.7455461025238037,0.2270272221970117,-0.5263264744481603,1.6823564872020143,179.75
13,7,903,208,931,241,1051.1309814453125,963.1541137695312,546.8471069335938,917,224,882,205,35,-0.06748791038990021,0.7902948200702667,1.6716054677963257,-0.15829413558594752,-1.1072643269388078,3.6050496154328875,168.53
