frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,986,512,1020,552,100.45
0,1,698,536,746,572,94.91
0,2,843,499,876,537,103.83
0,3,1125,523,1166,560,101.2
0,4,890,558,927,602,87.93
0,5,1033,533,1076,569,94.57
0,6,699,646,761,689,73.03
0,7,821,603,867,642,78.88
0,8,1087,630,1145,678,73.52
0,9,880,636,929,680,73.5
0,10,944,536,988,571,93.96
0,11,1013,630,1069,667,73.54
0,12,877,519,920,553,98.8
0,13,806,543,846,584,91.66
0,14,1078,545,1124,590,91.95
0,15,1175,614,1222,661,78.61
0,16,766,521,808,556,97.43
0,17,988,595,1040,631,80.73
0,18,1242,639,1295,682,77.46
0,19,1236,587,1280,623,87.59
1,0,986,512,1020,551,100.41
1,1,697,535,745,572,95.22
1,2,843,498,876,538,103.49
1,3,890,559,926,602,87.92
1,4,697,645,761,689,73.27
1,5,1124,523,1168,560,101.3
1,6,1033,533,1075,570,94.59
1,7,879,637,928,679,72.84
1,8,1087,630,1145,679,73.64
1,9,821,603,867,642,78.99
1,10,876,519,921,553,98.95
1,11,943,536,988,571,94.09
1,12,1013,630,1069,667,73.53
1,13,806,544,846,583,92.12
1,14,1174,615,1223,662,78.63
1,15,766,520,808,556,97.37
1,16,1078,546,1124,590,91.53
1,17,988,594,1040,631,80.69
1,18,1241,636,1295,682,77.3
1,19,1235,586,1280,624,87.61
2,0,986,512,1019,551,100.49
2,1,698,536,746,572,95.11
2,2,843,498,875,537,103.64
2,3,890,559,926,602,88.01
2,4,1033,533,1075,569,94.8
2,5,1126,524,1168,559,100.97
2,6,699,645,761,689,72.98
2,7,943,536,988,571,94.43
2,8,821,602,867,642,78.95
2,9,1087,630,1145,679,73.63
2,10,806,544,845,583,91.99
2,11,880,636,928,679,72.42
2,12,877,520,919,552,98.84
2,13,1013,630,1068,667,73.4
2,14,1174,614,1223,661,78.64
2,15,766,521,807,555,97.38
2,16,1079,547,1124,590,91.32
2,17,988,594,1039,631,80.96
2,18,1242,639,1295,682,77.18
2,19,1236,585,1280,624,87.66
3,0,986,512,1019,552,100.34
3,1,698,535,747,572,95.35
3,2,843,498,876,537,103.81
3,3,890,559,926,602,87.77
3,4,699,645,761,689,72.93
3,5,1033,533,1075,569,94.64
3,6,821,603,867,642,78.94
3,7,1087,630,1145,678,73.69
3,8,879,637,929,679,72.67
3,9,1126,524,1168,559,102.04
3,10,943,537,988,572,93.73
3,11,1013,631,1068,667,73.45
3,12,877,519,919,552,98.88
3,13,805,544,847,583,92.35
3,14,1175,615,1223,662,78.54
3,15,765,521,808,556,97.11
3,16,1079,545,1124,591,91.52
3,17,1236,586,1280,624,87.61
3,18,988,594,1040,631,80.99
3,19,1241,636,1296,683,77.19
4,0,986,512,1019,551,100.34
4,1,698,536,746,572,95.25
4,2,843,498,876,538,103.84
4,3,1033,533,1075,570,94.52
4,4,889,558,926,602,87.89
4,5,1126,524,1166,559,101.98
4,6,698,645,761,689,72.94
4,7,1087,630,1145,678,73.83
4,8,821,602,867,642,79.11
