frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,1441,306,1542,383,44.74
0,2,690,399,817,489,30.64
0,3,460,414,587,499,32.19
0,4,1308,339,1406,415,39.06
0,5,1186,261,1273,322,47.81
0,6,1237,412,1349,495,30.99
0,7,647,291,730,354,42.94
0,8,914,302,984,374,39.21
0,9,738,347,851,420,35.65
0,10,782,261,845,331,45.66
0,11,942,413,1075,496,29.57
0,12,1030,291,1135,360,41.68
0,13,468,310,566,374,43.45
0,14,649,236,729,293,53.32
0,16,975,359,1094,428,35.66
0,17,1382,247,1462,309,53.27
0,18,855,216,917,265,56.81
1,0,1440,305,1543,383,45.1
1,2,1309,339,1406,415,39.04
1,3,688,400,817,489,30.73
1,4,459,414,588,498,32.3
1,6,1238,413,1348,494,31.11
1,7,913,302,983,375,39.21
1,8,647,291,729,354,42.95
1,9,780,261,846,330,45.78
1,10,737,346,851,420,35.61
1,11,940,413,1076,496,29.6
1,12,1031,291,1132,359,41.71
1,13,470,310,567,375,43.44
1,14,1016,212,1096,277,52.64
1,15,648,235,729,293,53.22
1,16,974,360,1093,428,35.46
1,17,1381,247,1463,309,53.19
1,18,853,216,917,264,56.81
2,0,1441,306,1542,383,44.95
2,2,1309,338,1406,414,38.81
2,3,688,400,818,489,30.7
2,4,459,414,587,498,32.31
2,5,1186,261,1273,322,47.88
2,6,1238,413,1349,494,30.92
2,7,646,291,730,353,43.04
2,8,914,302,984,375,39.17
2,9,780,261,846,330,45.73
2,10,735,347,851,419,35.68
2,11,940,413,1076,496,29.56
2,12,1031,290,1134,359,41.71
2,13,469,310,567,375,43.47
2,14,648,235,729,293,53.37
2,16,975,359,1093,428,35.35
2,17,1381,248,1462,309,53.18
2,19,856,217,917,264,56.65
3,0,1441,305,1542,383,45.01
3,2,1309,338,1406,415,38.82
3,3,688,399,817,488,30.69
3,4,1240,412,1348,493,31.07
3,5,459,414,587,498,32.23
3,6,1186,260,1272,322,47.82
3,7,646,291,729,354,42.93
3,8,913,302,983,374,39.18
3,9,782,261,845,330,45.73
3,10,740,347,851,420,35.61
3,11,939,413,1076,496,29.61
3,12,1031,290,1133,359,41.67
3,13,468,310,567,374,43.55
3,14,647,235,730,293,53.15
3,15,974,359,1093,428,35.82
3,17,1382,248,1462,309,53.19
3,19,853,216,917,265,56.78
4,0,1440,306,1542,383,45.01
4,2,690,399,816,488,30.66
4,3,461,414,587,499,32.24
4,4,1310,339,1406,415,38.81
4,6,1238,412,1348,493,31.03
4,7,913,302,984,375,39.16
4,8,646,291,730,354,42.88
4,9,738,347,851,419,35.62
4,10,780,261,846,330,45.71
4,11,939,413,1076,497,29.62
4,12,1031,290,1133,359,41.69
4,13,469,310,566,374,43.58
4,14,1015,213,1096,278,52.7
4,15,648,235,729,293,53.15
4,16,973,360,1094,428,35.25
4,17,1381,247,1463,309,53.19
4,18,853,216,917,264,56.77
5,0,1441,306,1542,383,45.19
5,2,1309,339,1406,415,38.85
5,3,690,400,816,489,30.64
5,4,461,414,588,499,32.27
5,6,1238,413,1348,493,31.08
5,7,647,291,729,354,43.0
5,9,780,261,845,330,45.72
5,10,737,347,851,420,35.61
5,11,941,413,1075,497,29.61
5,12,1030,291,1134,360,41.68
5,13,470,310,566,375,43.45
5,14,1016,213,1096,278,52.61
5,15,648,236,729,293,53.26
5,17,1380,248,1463,309,53.24
5,18,854,216,917,265,56.73
6,0,1441,306,1543,384,45.0
6,2,1309,339,1406,415,38.84
6,3,689,399,818,489,30.65
6,4,460,414,588,499,32.28
6,5,1239,413,1348,493,31.11
6,6,1186,261,1272,323,47.87
6,7,646,291,729,354,43.0
6,8,914,302,983,374,39.16
6,9,782,261,845,330,45.7
6,10,941,413,1075,496,29.63
6,11,736,347,851,420,35.63
6,12,1031,291,1131,359,41.68
6,13,471,310,567,375,43.44
6,14,975,360,1093,428,35.62
6,15,649,236,729,294,53.06
6,17,1383,248,1462,309,53.17
6,18,854,217,916,265,56.71
7,0,1441,307,1542,384,44.96
7,2,690,400,817,489,30.65
7,3,461,414,589,499,32.31
7,4,1308,339,1406,415,38.86
7,5,1239,413,1349,494,31.14
7,7,646,291,729,354,43.0
7,9,782,261,846,331,45.74
7,10,738,347,851,420,35.6
7,11,941,414,1075,497,29.57
7,12,1030,291,1133,360,41.7
7,13,471,310,567,375,43.47
7,14,1016,213,1096,278,52.61
7,15,649,236,729,294,53.37
7,17,1381,248,1462,310,53.13
