frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,635,164,694,210,80.58
0,1,850,122,902,164,88.98
0,2,816,93,849,138,94.31
0,3,796,148,847,195,80.21
0,4,671,110,718,150,94.5
0,5,958,138,1014,183,81.68
0,6,887,94,922,136,94.63
0,7,942,59,975,102,104.73
0,8,1141,119,1192,164,86.91
0,9,1210,90,1256,132,94.94
0,10,740,113,787,158,91.04
0,11,1214,130,1274,173,84.46
0,12,667,73,714,109,106.98
0,13,988,80,1031,122,97.07
0,14,1039,138,1098,183,81.85
0,15,872,70,912,108,116.73
0,16,812,69,852,101,118.3
0,17,722,86,767,124,98.26
0,18,1078,55,1133,96,106.25
0,19,731,73,776,101,121.49
1,0,635,164,694,211,80.59
1,1,851,123,903,165,89.0
1,2,816,94,849,138,95.05
1,3,797,148,848,196,80.14
1,4,672,110,720,150,94.52
1,5,958,137,1014,184,81.71
1,6,888,94,922,137,94.61
1,7,1211,90,1255,133,95.03
1,8,1141,119,1191,166,87.04
1,9,740,115,786,159,90.85
1,10,1215,131,1273,176,84.21
1,11,942,60,974,103,104.65
1,12,667,74,714,110,105.82
1,13,989,80,1031,122,97.94
1,14,1039,139,1098,184,81.94
1,15,812,69,852,102,118.3
1,16,723,87,768,125,98.46
1,17,873,70,912,108,101.25
1,18,1076,56,1133,96,106.03
2,0,636,164,694,211,80.68
2,1,851,123,902,165,89.08
2,2,815,94,849,137,95.71
2,3,797,149,847,196,80.2
2,4,672,110,720,150,94.57
2,5,958,138,1014,184,81.77
2,6,1212,90,1256,133,95.01
2,7,888,94,923,138,94.0
2,8,739,115,787,159,90.94
2,9,1140,120,1192,166,86.39
2,10,942,60,974,103,105.29
2,11,1215,131,1273,175,84.36
2,12,988,78,1031,122,98.29
2,13,1040,139,1098,184,81.77
2,14,667,74,714,109,105.84
2,15,812,70,852,102,120.29
2,16,723,88,768,125,99.01
2,17,872,70,911,108,104.8
2,18,1079,57,1132,97,106.05
2,19,729,75,776,103,118.44
3,0,636,163,694,210,80.78
3,1,851,122,902,164,89.16
3,2,816,93,849,137,94.7
3,3,797,148,847,195,80.09
3,4,671,109,718,150,94.7
3,5,958,137,1013,182,81.86
3,6,942,60,974,103,105.12
3,7,888,95,922,136,94.28
3,8,1142,118,1191,165,86.54
3,9,1211,89,1256,132,94.77
3,10,740,113,787,158,91.05
3,11,1215,130,1275,175,84.34
3,12,668,73,714,109,106.03
3,13,989,79,1031,122,97.67
3,14,1039,138,1097,183,82.02
3,15,812,69,852,101,119.38
3,16,872,70,911,108,104.46
3,17,723,87,767,124,98.77
3,18,1079,55,1132,95,106.48
3,19,729,75,775,102,120.54
4,0,636,164,694,210,80.66
4,1,851,122,903,162,89.09
4,2,816,93,849,137,94.88
4,3,796,147,847,194,80.07
4,4,670,109,718,150,94.48
4,5,668,72,714,108,105.78
4,6,1142,118,1192,164,86.59
4,7,887,94,922,135,94.26
4,8,942,59,974,102,105.55
4,9,958,137,1013,182,81.74
4,10,1211,90,1256,132,94.62
4,11,1215,130,1274,174,84.38
4,12,739,112,787,157,91.17
4,13,1039,138,1098,183,82.03
4,14,987,81,1030,121,97.31
4,15,872,70,912,108,101.98
4,16,722,86,766,124,98.23
4,17,812,68,852,101,118.88
4,18,1080,55,1132,94,106.14
4,19,731,74,776,101,121.12
5,0,635,163,694,211,80.62
5,1,850,123,903,164,89.02
5,2,816,94,849,137,94.72
5,3,796,148,847,196,80.1
