frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,1114,291,1149,329,114.63
0,1,729,242,764,275,135.16
0,2,873,301,910,334,109.71
0,3,1043,301,1083,335,111.37
0,4,1163,305,1202,340,114.87
0,5,732,303,780,336,110.6
0,6,1168,280,1200,311,122.09
0,7,931,249,963,277,132.92
0,8,986,299,1023,330,112.53
0,9,887,258,913,290,127.02
0,10,824,257,860,289,126.77
0,11,1010,252,1043,288,129.43
0,12,981,243,1005,270,135.46
0,13,990,282,1022,308,117.72
0,14,782,238,816,267,136.39
1,0,729,242,764,276,134.64
1,1,1114,291,1149,329,114.91
1,2,874,301,910,334,109.65
1,3,1043,301,1083,335,111.37
1,4,1163,306,1203,340,114.62
1,5,1168,280,1202,311,122.54
1,6,732,303,780,335,110.83
1,7,986,299,1023,330,112.4
1,8,824,256,860,289,126.78
1,9,932,250,964,277,132.73
1,10,1011,252,1043,288,129.41
1,11,981,242,1006,271,134.94
1,12,888,258,912,290,126.75
1,13,990,282,1022,308,117.29
1,14,781,238,815,268,136.19
2,0,729,242,764,276,134.84
2,1,1114,292,1149,328,114.75
2,2,874,302,910,334,109.48
2,3,1043,302,1083,335,111.16
2,4,1163,305,1202,340,115.08
2,5,1168,280,1201,311,122.4
2,6,732,303,780,336,110.55
2,7,986,299,1023,330,112.35
2,8,887,258,913,291,126.98
2,9,824,257,860,289,126.85
2,10,931,250,963,277,132.87
2,11,1012,256,1043,289,128.71
2,12,981,242,1005,271,134.92
2,13,990,282,1020,308,118.15
2,14,782,238,816,267,136.1
3,0,729,241,765,276,135.05
3,1,1114,292,1149,329,114.98
3,2,1042,301,1083,335,111.24
3,3,731,302,780,335,110.78
3,4,873,302,911,335,109.4
3,5,1011,252,1043,289,128.99
3,6,1168,280,1201,312,122.4
3,7,985,299,1022,330,112.24
3,8,1163,307,1202,340,113.93
3,9,823,256,860,289,126.94
3,10,931,250,963,278,132.68
3,11,888,258,913,290,127.69
3,12,981,242,1006,271,134.67
3,13,990,282,1021,308,117.88
3,14,782,238,817,267,136.06
4,0,729,242,765,276,135.05
4,1,1114,292,1148,329,115.04
4,2,732,303,780,336,110.74
4,3,1043,301,1083,335,111.36
4,4,1169,279,1199,311,122.48
4,5,873,301,910,335,109.43
4,6,1164,306,1202,340,114.16
4,7,986,299,1023,329,112.49
4,8,824,256,860,289,126.92
4,9,1011,253,1043,288,128.86
4,10,931,250,963,278,132.76
4,11,887,258,913,291,126.93
4,12,981,243,1006,271,134.51
4,13,990,282,1022,308,118.11
4,14,783,237,817,268,136.08
5,0,729,241,765,276,135.16
5,1,1115,291,1149,328,115.31
5,2,731,303,780,338,110.96
5,3,873,301,910,334,109.42
5,4,1169,280,1201,312,122.37
5,5,1043,301,1083,335,111.11
5,6,1164,306,1202,340,114.31
5,7,823,257,860,290,127.03
5,8,986,299,1023,329,112.5
5,9,1011,253,1043,289,128.64
5,10,931,250,963,277,133.04
5,11,888,257,913,290,127.33
5,12,990,282,1021,309,118.1
5,13,782,237,816,267,136.21
5,14,981,242,1006,270,135.33
6,0,729,242,764,276,135.24
6,1,1114,291,1148,328,115.02
6,2,1043,301,1083,334,111.24
6,3,873,302,910,334,109.48
6,4,731,303,780,337,110.96
6,5,1168,280,1201,311,122.46
6,6,1163,306,1202,340,114.37
6,7,986,299,1023,329,112.53
6,8,932,250,964,277,133.72
6,9,824,257,860,289,127.1
6,10,981,242,1005,270,135.98
6,11,888,258,912,291,126.9
6,12,1013,255,1044,289,128.23
6,13,990,282,1021,308,117.81
6,14,783,239,816,267,135.97
7,0,729,242,765,276,135.29
7,1,1114,292,1149,329,115.11
7,2,1043,301,1083,335,111.02
7,3,873,301,910,334,109.49
7,4,732,303,780,337,111.01
7,5,1163,306,1202,340,114.45
7,6,1168,280,1202,312,122.35
7,7,986,298,1022,329,112.57
7,8,932,250,963,277,133.6
7,9,824,257,860,289,127.22
7,10,1011,253,1043,289,128.24
7,11,888,258,913,290,127.07
7,12,991,282,1021,309,117.99
7,13,782,238,815,268,135.97
7,14,982,243,1006,270,134.82
8,0,729,242,764,276,134.77
8,1,1114,291,1149,329,115.21
8,2,1043,301,1082,334,110.96
8,3,873,301,910,334,109.61
8,4,732,303,780,337,111.05
8,5,1163,306,1203,340,114.83
8,6,1168,279,1202,312,122.5
8,7,985,299,1022,330,112.41
8,8,823,256,860,289,127.15
8,9,888,258,913,291,127.01
8,10,1013,256,1044,290,127.89
8,11,932,251,964,278,133.31
8,12,782,238,815,268,135.81
8,13,990,282,1020,307,118.96
8,14,982,242,1005,270,136.76
9,0,728,242,764,276,135.45
9,1,1114,291,1148,329,115.6
9,2,1044,301,1083,335,110.94
9,3,873,303,910,335,109.59
9,4,1168,279,1201,312,122.45
9,5,732,304,780,338,110.96
9,6,932,249,963,277,134.79
9,7,1163,306,1203,340,114.62
9,8,824,257,860,289,126.73
9,9,986,299,1022,330,112.41
9,10,1011,253,1043,289,128.18
9,11,887,258,913,290,127.6
9,12,982,242,1006,270,135.12
9,13,991,282,1021,308,118.79
9,14,782,238,815,267,135.77
10,0,729,242,764,276,135.21
10,1,1115,292,1148,329,115.24
10,2,1044,301,1083,335,111.02
10,3,732,304,780,336,111.09
10,4,873,301,910,334,109.58
10,5,1168,279,1199,311,122.54
10,6,1163,306,1202,340,114.59
10,7,931,249,963,277,135.52
10,8,824,257,860,290,126.68
10,9,1011,252,1043,289,128.8
10,10,985,300,1022,330,112.44
10,11,887,258,913,291,127.08
10,12,990,282,1020,308,118.19
10,13,783,238,814,267,135.71
10,14,982,243,1006,270,134.32
11,0,729,242,764,276,135.32
11,1,1114,291,1148,328,115.27
11,2,874,300,909,334,109.57
11,3,1044,302,1083,335,111.07
11,4,732,303,780,335,111.5
11,5,932,250,964,278,133.72
11,6,986,299,1022,330,112.39
11,7,1168,279,1200,311,122.67
11,8,1164,307,1203,340,114.31
11,9,887,257,913,291,127.12
11,10,1010,253,1043,288,129.17
11,11,825,257,860,289,126.61
11,12,981,242,1006,270,135.71
11,13,782,238,815,267,135.93
11,14,990,282,1021,307,118.33
12,0,729,242,764,276,135.44
12,1,1114,292,1149,329,115.29
12,2,1043,301,1083,334,111.37
12,3,874,300,910,334,109.56
12,4,732,303,780,335,111.47
12,5,1164,306,1203,340,114.45
12,6,932,249,963,277,136.17
12,7,1168,279,1200,312,122.71
12,8,985,298,1023,329,112.36
12,9,1012,252,1043,289,128.49
12,10,824,257,860,289,126.54
12,11,888,257,913,290,127.47
12,12,981,242,1006,270,135.28
12,13,990,282,1020,307,120.5
12,14,782,238,814,268,135.51
13,0,729,242,765,276,135.33
13,1,1114,293,1149,329,115.01
13,2,1043,302,1083,335,111.1
13,3,874,301,910,334,109.75
13,4,932,250,963,277,133.31
13,5,1168,281,1201,311,122.47
13,6,732,304,780,336,111.18
13,7,1163,307,1202,340,114.0
13,8,888,257,913,290,127.49
13,9,986,300,1022,330,112.16
13,10,1012,254,1043,289,128.71
13,11,825,257,860,289,126.61
13,12,981,242,1006,270,135.72
13,13,990,282,1020,305,118.98
13,14,782,238,815,267,136.12
14,0,729,242,765,276,135.15
14,1,1114,290,1149,329,115.79
14,2,874,300,911,334,109.77
14,3,1043,301,1083,335,111.39
14,4,1168,280,1201,312,122.5
14,5,985,299,1023,330,112.32
14,6,931,249,964,278,135.22
14,7,1163,304,1202,339,115.68
14,8,731,303,780,337,111.02
14,9,824,257,860,290,126.52
14,10,981,243,1006,271,134.61
14,11,1011,252,1044,289,128.86
14,12,887,257,913,291,127.33
14,13,990,282,1021,308,119.88
14,14,781,239,816,268,135.88
15,0,728,242,765,276,135.2
15,1,1114,291,1149,329,115.62
15,2,874,301,909,335,109.62
15,3,1043,301,1083,335,111.06
15,4,732,303,780,336,110.88
15,5,1168,280,1200,312,122.45
15,6,931,249,963,277,140.27
15,7,1163,305,1203,340,115.07
15,8,986,299,1023,330,112.3
15,9,824,256,860,290,126.58
15,10,887,257,913,291,127.58
15,11,1010,253,1043,289,128.66
15,12,981,243,1006,271,134.6
15,13,782,238,816,267,136.02
15,14,990,282,1020,308,119.53
16,0,729,242,764,276,135.09
16,1,1114,292,1148,329,114.7
16,2,1043,302,1083,334,111.17
16,3,732,303,780,336,110.95
16,4,873,300,910,334,109.73
16,5,1169,279,1200,311,122.53
16,6,931,250,964,278,132.45
16,7,986,299,1023,330,112.39
16,8,1011,252,1043,288,128.83
16,9,1163,305,1202,339,115.16
16,10,981,242,1005,271,135.49
16,11,825,257,861,290,126.56
16,12,887,258,913,291,127.05
16,13,781,238,815,268,135.88
16,14,990,281,1021,308,119.38
17,0,729,241,765,276,134.95
17,1,1114,292,1149,329,114.98
17,2,732,303,780,336,111.25
17,3,1043,301,1082,334,111.28
17,4,873,302,910,335,109.67
17,5,1168,280,1203,311,122.77
17,6,1163,305,1203,339,115.13
17,7,985,300,1022,330,112.28
17,8,932,250,964,278,132.22
17,9,824,256,860,289,126.59
17,10,1011,252,1044,288,128.45
17,11,887,257,913,291,127.35
17,12,781,238,815,268,135.85
17,13,981,242,1005,271,135.15
17,14,990,281,1021,308,120.76
18,0,729,242,765,275,135.22
18,1,1114,292,1148,329,115.07
18,2,1043,301,1083,334,111.26
18,3,732,303,780,335,111.5
18,4,985,298,1024,330,112.74
18,5,874,302,910,334,109.77
18,6,1168,280,1200,311,122.59
18,7,1163,304,1202,339,115.47
18,8,981,243,1005,271,134.22
18,9,933,250,964,278,132.32
18,10,1011,252,1043,288,128.92
18,11,887,258,913,291,127.17
18,12,824,256,860,289,126.69
18,13,994,284,1029,312,117.31
18,14,782,238,815,268,135.6
19,0,729,241,764,276,134.6
19,1,1114,292,1149,329,114.82
19,2,1042,302,1082,335,111.12
19,3,732,303,780,336,111.2
19,4,874,302,911,334,109.77
19,5,1163,306,1203,341,114.17
19,6,1168,280,1202,312,122.56
19,7,1011,252,1043,289,128.64
19,8,986,299,1023,330,112.48
19,9,824,256,860,290,126.57
19,10,931,250,964,278,131.92
19,11,887,257,913,291,127.71
19,12,981,243,1005,272,133.82
19,13,990,281,1021,308,118.32
19,14,783,239,815,267,135.61
20,0,729,242,765,276,134.68
20,1,1113,291,1148,329,115.24
20,2,874,300,910,335,109.71
20,3,1043,302,1083,335,111.21
20,4,1168,279,1202,311,122.8
20,5,1162,306,1202,340,114.42
20,6,732,303,780,335,111.06
20,7,986,299,1022,331,112.26
20,8,824,257,860,290,126.68
20,9,887,257,913,291,127.37
20,10,1014,255,1044,289,128.41
20,11,931,251,965,278,132.25
20,12,782,238,815,268,135.53
20,13,981,243,1005,271,134.19
20,14,990,282,1021,309,118.46
21,0,729,242,765,276,134.38
21,1,1114,292,1148,329,115.08
21,2,1043,302,1083,335,111.14
21,3,873,301,910,335,109.69
21,4,1168,280,1200,311,122.85
21,5,732,304,780,336,111.08
21,6,986,299,1023,331,112.16
21,7,933,251,964,278,132.58
21,8,823,256,860,290,126.71
21,9,887,257,913,291,126.98
21,10,1163,304,1203,339,115.62
21,11,1010,253,1043,288,128.74
21,12,981,243,1005,271,134.23
21,13,990,282,1021,308,119.68
21,14,782,238,815,268,135.7
22,0,729,242,765,276,134.59
22,1,1114,293,1148,329,114.82
22,2,1043,302,1082,335,110.98
22,3,873,301,909,335,109.7
22,4,1162,306,1203,340,114.36
22,5,732,304,780,336,111.25
22,6,932,250,964,278,132.93
22,7,1168,281,1204,312,122.57
22,8,986,299,1022,330,112.21
22,9,824,257,860,289,126.76
22,10,887,258,913,291,126.86
22,11,1012,256,1043,289,128.4
22,12,990,282,1021,309,118.51
22,13,781,238,815,268,135.74
22,14,981,244,1006,270,133.97
23,0,1115,292,1148,329,115.22
23,1,729,242,765,276,134.5
23,2,1043,301,1083,335,111.11
23,3,873,302,910,335,109.61
23,4,733,304,779,336,111.15
23,5,986,299,1022,330,112.42
23,6,1168,280,1203,312,122.73
23,7,1162,305,1202,340,114.84
23,8,932,250,964,278,132.98
23,9,1010,250,1041,286,128.65
23,10,888,257,913,290,127.56
23,11,824,257,860,290,126.62
23,12,990,282,1021,309,117.91
