frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,757,321,804,363,89.35
0,1,778,267,809,303,103.59
0,2,831,249,873,281,109.98
0,3,585,248,631,283,113.32
0,4,1112,287,1153,322,102.52
0,5,1050,309,1094,349,94.19
0,6,701,269,745,304,105.36
0,7,619,327,672,366,89.99
0,8,897,320,944,355,91.3
0,9,655,238,693,270,115.69
0,10,965,323,1014,363,89.72
0,12,903,297,947,330,96.13
0,13,930,268,967,296,106.19
0,14,893,242,922,275,112.87
0,15,700,251,738,280,108.38
0,16,928,247,965,275,115.82
0,17,769,239,806,268,116.81
1,0,757,322,804,363,89.43
1,1,779,267,809,303,103.65
1,2,1113,287,1152,321,102.58
1,3,831,250,872,281,110.17
1,4,585,247,631,282,112.88
1,5,1050,310,1095,349,94.28
1,6,897,320,944,355,91.33
1,7,965,323,1014,363,89.79
1,8,700,269,745,304,105.49
1,9,619,327,672,365,90.06
1,10,655,238,693,270,114.68
1,11,894,242,921,274,112.69
1,12,903,298,946,328,97.23
1,13,1111,327,1158,366,91.25
1,14,931,269,967,296,106.21
1,15,700,251,737,280,108.65
1,16,928,247,964,274,109.76
1,17,768,239,805,268,116.65
2,0,756,322,804,363,89.51
2,1,831,249,872,281,110.28
2,2,779,267,809,303,103.63
2,3,1113,287,1151,321,102.41
2,4,585,247,631,283,112.88
2,5,1050,310,1095,349,93.9
2,6,701,269,745,304,105.46
2,7,619,327,671,365,90.08
2,8,655,238,693,270,114.35
2,9,964,323,1014,362,89.73
2,10,897,320,945,355,91.33
2,11,1118,327,1159,365,91.32
2,12,903,297,947,329,97.3
2,13,894,241,921,274,113.08
2,14,700,251,738,280,108.64
2,15,931,269,967,295,106.38
2,16,927,248,964,276,108.9
2,17,769,238,806,267,115.89
3,0,756,321,804,363,90.42
3,1,831,250,872,281,110.27
3,2,778,267,809,303,103.54
3,3,586,247,630,282,113.51
3,4,1112,287,1152,322,102.3
3,5,1050,309,1094,348,94.08
3,6,619,326,671,365,89.98
3,7,701,269,746,304,105.45
3,8,898,320,945,355,91.32
3,9,965,323,1014,362,89.8
3,10,655,238,692,269,114.6
3,11,1112,326,1159,366,91.24
3,12,902,297,948,329,97.51
3,13,894,242,922,274,112.87
3,14,932,269,967,296,106.27
3,15,700,251,738,280,108.14
3,16,927,248,964,275,109.27
3,17,769,239,806,268,115.82
4,0,757,321,804,363,89.55
4,1,779,267,809,303,103.78
4,2,585,247,631,283,113.5
4,3,831,250,871,281,110.09
4,4,1112,287,1151,321,102.25
4,5,1049,309,1094,348,94.3
4,6,701,269,746,304,105.44
4,7,619,328,672,365,89.9
4,8,654,238,692,270,114.63
4,9,965,324,1014,362,89.87
4,10,898,320,944,355,91.27
4,11,1112,327,1158,366,91.24
4,12,894,242,921,274,112.22
4,13,931,270,968,296,106.17
4,14,902,297,943,328,97.43
4,15,700,252,738,281,108.22
4,16,927,247,964,274,111.5
4,17,769,239,805,268,115.89
5,0,757,321,804,363,90.45
5,1,779,267,809,303,103.53
5,2,1113,287,1152,322,102.17
5,3,831,250,872,281,110.12
5,4,586,247,630,282,113.32
5,5,1050,309,1095,348,93.95
5,6,620,327,672,365,90.02
5,7,701,268,745,304,105.39
5,8,898,320,945,355,91.21
5,9,965,323,1014,363,90.01
5,11,655,238,692,269,115.2
5,12,893,243,921,275,112.33
5,13,932,269,967,295,106.32
5,14,700,251,737,280,108.0
5,15,902,297,947,328,97.78
5,16,927,247,964,274,109.52
5,17,769,239,805,268,115.75
6,0,757,321,804,363,90.2
6,1,779,267,809,303,103.58
6,2,831,249,873,281,110.42
6,3,585,248,631,283,113.39
6,4,1113,287,1153,322,102.31
6,5,1050,310,1095,349,94.27
6,6,701,268,746,304,105.5
6,7,897,320,945,355,91.15
6,8,619,325,672,365,90.19
6,9,964,323,1014,362,89.88
6,10,654,238,693,269,114.67
6,11,1112,327,1159,365,91.29
6,12,902,297,947,329,97.47
6,13,893,243,921,275,112.42
6,14,700,251,737,280,108.34
6,15,931,269,967,295,106.28
6,16,927,248,964,275,109.36
6,17,768,239,806,268,116.05
7,0,756,321,805,363,90.04
7,1,779,268,809,303,103.6
7,2,831,250,872,281,110.09
7,3,585,247,631,283,113.35
7,4,1113,286,1151,321,102.43
7,5,1049,309,1095,349,94.12
7,6,701,268,746,304,105.48
7,7,965,323,1014,363,89.74
7,8,620,329,671,365,89.93
7,9,898,320,944,355,91.15
7,10,655,238,693,270,114.55
7,12,931,269,967,295,106.36
7,13,901,297,945,329,97.27
7,14,700,251,738,280,108.41
7,15,893,242,921,275,112.74
7,16,768,239,805,268,115.81
7,17,927,248,965,275,110.04
8,0,756,321,805,363,90.41
8,1,779,267,809,304,103.48
8,2,586,247,631,283,112.97
8,3,831,249,872,281,110.07
8,4,1112,287,1152,322,102.26
8,5,1049,310,1094,349,94.03
8,6,702,269,746,304,105.37
8,7,897,320,944,355,91.15
8,8,964,323,1014,363,89.77
8,9,655,238,693,270,114.6
8,10,620,328,672,365,90.03
8,12,902,297,946,329,96.89
8,13,931,270,967,296,106.26
8,14,893,241,921,274,112.7
8,15,699,252,736,281,108.06
8,16,927,248,964,275,109.65
8,17,775,236,810,266,116.48
9,0,757,321,804,363,90.01
9,1,779,268,809,304,103.31
9,2,831,249,871,281,110.03
9,3,586,247,631,283,113.24
9,4,1112,286,1152,322,102.41
9,5,1049,309,1095,349,94.14
9,6,701,269,746,304,105.4
9,7,620,327,672,365,90.13
9,8,965,323,1014,362,89.87
9,9,898,319,944,355,91.21
9,10,654,238,693,270,114.8
9,12,931,269,967,296,106.35
9,13,893,243,921,275,112.38
9,14,902,297,945,328,97.02
9,15,699,251,737,280,108.08
9,16,927,248,964,275,109.18
9,17,768,239,806,267,115.86
10,0,757,321,804,363,89.68
10,1,779,267,809,304,103.48
10,2,831,250,872,281,110.28
10,3,585,247,631,283,112.97
10,4,1113,287,1151,321,102.32
10,5,1049,309,1095,349,93.98
10,6,701,269,746,304,105.35
10,7,898,320,944,354,91.22
10,8,654,237,692,270,114.75
10,9,965,323,1014,361,89.91
10,10,1111,327,1158,366,91.36
10,11,619,328,671,365,89.93
