frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,899,643,938,689,78.14
0,1,731,630,771,672,83.93
0,2,952,672,1003,713,72.6
0,3,769,657,823,696,76.31
0,4,634,658,686,703,77.55
0,5,549,683,604,729,76.24
0,6,845,677,898,720,71.99
0,7,675,694,731,739,71.05
0,8,778,713,822,765,66.25
0,9,922,818,986,862,51.72
0,10,897,760,953,806,59.49
0,11,1114,792,1182,838,55.94
0,12,687,775,741,826,58.92
0,13,1005,697,1053,740,68.18
0,14,1059,660,1111,702,76.2
0,15,1006,821,1094,870,51.51
0,16,1195,828,1269,870,54.46
0,17,1191,740,1244,783,65.76
0,18,741,839,814,883,50.62
1,0,899,643,938,689,78.2
1,1,731,630,771,671,84.17
1,2,953,671,1002,715,72.45
1,3,549,683,604,730,76.25
1,4,634,658,686,703,77.44
1,5,844,677,898,720,72.26
1,6,769,658,823,696,75.63
1,7,676,694,731,738,71.3
1,8,1113,792,1182,838,55.94
1,9,779,712,822,764,66.04
1,10,897,761,952,807,59.43
1,11,687,774,741,826,58.98
1,12,922,819,984,862,51.69
1,13,1006,697,1054,740,68.23
1,14,1060,661,1110,702,75.69
1,15,1006,820,1095,872,51.61
1,16,1195,827,1269,871,54.67
1,17,1190,738,1248,781,66.12
1,18,742,837,813,884,50.64
2,0,731,629,772,672,84.71
2,1,898,643,938,689,78.01
2,2,1112,792,1183,839,56.02
2,3,954,671,1003,714,72.62
2,4,769,657,823,696,76.07
2,5,549,683,604,729,76.16
2,6,634,658,686,702,77.15
2,7,844,677,898,720,72.21
2,8,778,712,823,764,66.11
2,9,675,693,731,739,71.07
2,10,897,761,953,807,59.43
2,11,921,819,984,862,51.71
2,12,687,774,742,826,59.01
2,13,1006,820,1094,871,51.64
2,14,1005,697,1054,741,68.27
2,15,1060,661,1112,702,75.48
2,16,1195,827,1270,870,54.69
2,17,1190,738,1248,782,66.02
2,18,741,840,813,884,50.66
3,0,732,629,772,671,83.03
3,1,900,642,939,689,78.05
3,2,1109,793,1183,839,56.08
3,3,953,671,1002,714,72.61
3,4,549,683,603,729,76.23
3,5,769,657,824,696,76.16
3,6,634,658,686,702,77.43
3,7,844,677,899,720,72.17
3,8,778,712,823,764,66.18
3,9,676,693,730,739,71.19
3,10,920,816,987,860,52.03
3,11,896,761,953,806,59.51
3,12,688,774,741,825,59.05
3,13,1006,821,1095,871,51.82
3,14,1190,736,1248,782,66.19
3,15,1006,696,1054,742,68.31
3,16,1061,661,1111,701,75.5
3,17,1197,827,1271,871,54.67
3,18,741,839,814,884,50.7
4,0,899,643,938,689,78.0
4,1,732,630,771,672,83.81
4,2,1109,793,1183,839,56.16
4,3,954,671,1003,713,72.66
4,4,549,683,603,730,76.21
4,5,770,656,822,695,76.03
4,6,845,677,898,719,72.29
4,7,634,658,686,702,77.37
4,8,676,693,731,738,71.32
4,9,779,712,823,764,66.13
4,10,920,817,985,861,51.88
4,11,898,761,953,807,59.4
