frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,1072,84,1100,118,147.0
0,1,1110,120,1150,154,113.75
0,2,1050,122,1088,155,114.33
0,3,938,95,965,128,126.76
0,4,932,130,966,164,112.26
0,5,1033,73,1058,109,144.54
0,6,872,97,905,130,126.82
0,7,980,83,1004,114,139.32
0,8,968,112,1000,147,120.78
0,9,1186,109,1220,144,118.75
0,10,997,93,1019,133,125.63
0,11,826,85,858,114,137.92
0,12,930,85,956,113,134.76
0,13,811,138,856,175,112.2
1,0,1050,121,1088,155,115.01
1,1,1072,84,1100,118,137.62
1,2,938,96,965,129,126.87
1,3,1110,121,1150,154,113.71
1,4,1033,72,1058,109,143.69
1,5,932,130,967,164,112.43
1,6,871,97,905,130,126.91
1,7,1185,110,1220,144,118.96
1,8,980,82,1004,114,132.82
1,9,968,113,1000,148,120.58
1,10,997,93,1019,132,125.69
1,11,928,81,954,108,148.67
1,12,1141,72,1177,104,151.93
1,13,826,85,858,115,137.01
2,0,1050,121,1088,155,115.13
2,1,938,95,965,128,126.83
2,2,932,129,967,165,112.33
2,3,1072,84,1100,118,140.27
2,4,1110,120,1150,154,113.9
2,5,1032,73,1058,109,141.65
2,6,872,97,905,130,126.89
2,7,968,113,1001,148,120.68
2,8,981,83,1005,115,129.53
2,9,997,92,1019,132,125.58
2,11,929,83,954,110,148.5
2,12,826,85,858,114,144.21
2,13,1140,72,1178,104,148.72
3,0,938,96,965,130,126.8
3,1,1074,83,1100,118,145.2
3,2,1050,121,1088,155,115.19
3,3,1110,120,1150,154,113.91
3,4,932,130,967,165,112.07
3,5,1032,72,1058,109,150.58
3,6,872,96,905,130,127.02
3,7,1186,108,1220,144,119.08
3,8,968,113,1000,148,120.69
3,9,981,82,1004,114,145.62
3,10,997,93,1019,133,125.15
3,11,929,81,954,109,148.91
3,12,1141,71,1177,103,151.19
3,13,826,85,857,115,136.51
4,0,1050,122,1088,155,114.95
4,1,1073,83,1100,118,142.81
4,2,938,95,965,129,127.03
4,3,1032,73,1058,109,144.35
4,4,1110,120,1150,154,113.72
4,5,932,130,966,165,111.93
4,6,872,96,905,130,127.25
4,7,968,113,1001,149,120.48
4,8,980,82,1005,114,128.9
4,9,1185,109,1220,143,120.16
4,10,827,85,858,115,136.29
4,11,997,92,1019,133,125.56
4,12,929,83,955,111,140.4
5,0,1050,121,1088,155,114.74
5,1,1073,84,1100,118,141.5
5,2,1110,120,1150,154,113.59
5,3,938,95,965,128,126.58
5,4,1033,73,1059,109,145.43
5,5,932,130,966,165,111.66
5,6,871,98,905,130,126.86
5,7,968,113,1000,148,120.71
5,9,981,83,1004,115,131.62
5,10,996,92,1019,132,125.4
5,11,929,83,955,110,151.0
5,12,826,85,858,114,144.39
5,13,1141,72,1177,103,151.98
5,14,814,137,857,175,112.55
6,0,1051,121,1088,155,115.01
6,1,1110,120,1150,154,113.6
6,2,938,95,965,129,126.54
6,3,1073,83,1100,118,146.09
6,4,932,130,966,165,111.74
6,5,1033,72,1058,109,150.91
6,6,968,113,1000,148,120.54
6,7,871,98,905,130,126.92
6,8,981,82,1005,114,146.52
6,9,1141,72,1178,103,152.87
6,10,997,93,1019,132,125.28
6,11,1185,109,1220,144,121.01
6,12,927,82,953,109,150.66
7,0,1052,121,1088,155,115.36
7,1,938,95,965,128,126.56
7,2,1033,73,1058,109,144.33
7,3,1073,85,1100,118,131.2
7,4,1110,121,1150,154,113.77
7,5,932,130,966,165,111.7
7,6,872,97,906,130,126.94
7,7,981,82,1005,114,145.05
7,8,968,113,1000,148,120.66
7,9,997,93,1019,133,125.3
7,10,1186,109,1219,143,122.18
7,11,927,83,953,111,148.81
7,12,826,85,858,114,144.36
8,0,938,95,965,129,126.59
8,1,1052,121,1088,155,115.46
8,2,1110,121,1150,154,113.53
8,3,1072,84,1100,118,141.49
8,4,932,130,966,165,111.61
8,5,1033,74,1058,109,144.61
8,6,871,98,906,130,126.95
8,7,826,85,858,114,143.99
8,8,968,114,1001,149,120.5
8,9,981,82,1004,114,146.36
8,10,997,93,1019,132,125.4
8,11,928,83,954,109,149.59
8,12,814,137,857,175,112.29
8,13,1186,109,1220,143,119.4
9,0,1050,122,1088,155,115.68
9,1,1073,84,1100,118,147.84
9,2,1110,120,1150,154,113.6
9,3,938,95,965,129,126.39
9,4,1032,74,1058,109,145.48
9,5,932,130,966,164,111.9
9,6,872,98,906,130,126.83
9,7,981,83,1005,114,146.29
9,8,968,114,1002,149,120.52
9,9,997,93,1019,132,125.39
9,10,1186,109,1220,143,120.01
9,11,826,85,857,114,144.66
9,12,928,84,955,110,151.06
9,13,814,137,857,175,112.35
10,0,1050,121,1088,155,115.76
10,1,1110,120,1149,153,113.7
10,2,938,95,965,129,126.83
10,3,1072,84,1100,119,131.98
10,4,1033,73,1059,110,141.94
10,5,932,130,967,164,111.96
10,6,871,97,906,130,127.09
10,7,968,113,1000,148,120.57
10,8,1186,109,1220,143,120.36
10,9,982,82,1007,114,134.62
10,10,826,85,858,114,144.62
10,11,996,93,1019,132,125.17
10,12,926,83,954,110,148.94
10,13,814,137,857,175,112.15
10,14,1141,72,1178,103,150.77
11,0,1050,122,1088,155,115.98
11,1,1111,120,1150,154,113.72
11,2,1073,84,1100,118,129.95
11,3,938,96,965,129,126.61
11,4,931,130,967,164,111.59
11,6,871,97,906,130,127.04
11,7,981,82,1005,113,148.57
11,8,968,114,1001,148,120.56
11,9,826,85,858,114,145.56
11,10,997,93,1018,132,125.15
11,11,929,84,956,110,151.16
11,12,814,137,857,175,112.27
12,0,1050,121,1088,155,114.94
12,1,1110,120,1150,154,113.6
12,2,1072,85,1100,118,131.5
12,3,938,95,965,128,126.39
12,4,1032,73,1058,109,141.0
12,5,932,130,966,165,111.84
12,6,871,98,906,130,126.81
12,7,981,82,1004,113,134.09
12,8,1186,108,1219,143,120.0
12,9,968,114,1001,149,120.45
12,10,997,93,1019,133,125.22
12,11,928,82,956,109,146.65
12,12,826,85,858,114,146.06
12,13,1239,91,1274,123,129.42
12,14,1141,72,1177,104,150.2
13,0,938,95,965,129,126.17
13,1,1072,83,1100,118,147.17
13,2,1051,122,1089,155,114.6
13,3,1110,121,1150,154,113.68
13,4,932,130,967,165,111.83
13,5,1032,72,1059,109,147.46
13,6,871,98,905,130,127.02
13,7,967,112,999,147,120.61
13,8,1186,109,1220,143,119.25
13,9,981,82,1005,113,147.48
13,10,826,84,857,114,145.25
13,11,996,93,1019,133,125.04
13,12,927,83,955,110,148.74
13,13,1140,72,1178,103,148.35
13,14,812,138,856,176,112.49
14,0,1050,122,1088,155,115.14
14,1,1073,83,1100,117,148.11
14,2,938,95,965,128,126.04
14,3,1033,73,1059,109,146.96
14,4,1110,120,1150,153,113.59
14,5,932,130,967,164,111.93
14,6,981,82,1004,113,148.37
14,7,871,98,906,130,126.88
14,8,1186,109,1220,144,118.9
14,9,967,113,1000,147,120.57
14,10,997,93,1019,133,125.13
14,11,826,85,858,114,144.06
14,12,928,83,955,110,151.04
14,13,814,137,857,174,112.13
14,14,1140,71,1178,103,149.25
15,1,938,95,965,129,127.16
15,2,1110,120,1150,154,113.55
15,3,1073,84,1100,118,139.81
