frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,1,983,367,1014,394,108.66
0,2,1093,347,1128,375,115.27
0,3,959,293,987,320,135.17
0,4,927,345,956,371,115.05
0,5,769,317,796,344,125.75
0,6,866,307,891,335,124.04
0,7,1024,294,1049,317,138.88
0,8,991,342,1018,366,119.52
0,9,1028,320,1058,345,125.13
0,10,1144,316,1170,343,126.01
0,11,847,366,883,392,109.11
0,12,834,340,860,367,116.6
0,13,894,283,928,305,150.99
0,14,1113,292,1142,318,138.55
0,15,810,321,836,343,121.9
0,16,921,325,948,351,124.67
0,17,821,305,844,328,124.78
0,18,819,346,839,368,114.91
1,1,983,367,1014,394,108.76
1,2,958,294,986,320,134.65
1,3,1093,347,1127,376,114.23
1,4,768,319,794,345,125.06
1,5,1025,294,1050,317,139.46
1,6,1144,316,1171,344,126.13
1,7,1029,320,1057,345,125.08
1,8,847,366,882,392,109.11
1,9,928,346,952,371,115.01
1,10,991,342,1018,366,119.15
1,11,894,283,928,305,151.51
1,12,865,307,891,334,125.91
1,13,833,341,860,367,115.93
1,14,1113,291,1143,317,139.46
1,15,811,322,837,345,121.06
1,16,821,306,843,328,124.96
1,17,921,325,948,350,124.8
1,18,732,364,769,393,109.07
1,19,822,347,843,369,114.64
2,1,958,293,986,320,134.65
2,2,983,367,1015,395,108.72
2,3,1093,349,1128,375,114.16
2,4,769,318,796,345,125.29
2,5,1024,295,1050,318,138.32
2,6,1143,316,1170,343,125.07
2,7,1029,320,1057,345,125.61
2,8,928,345,953,371,115.18
2,9,991,342,1018,366,115.46
2,10,866,307,891,335,124.17
2,11,894,282,927,305,152.91
2,12,833,340,859,367,116.31
2,13,1113,292,1143,317,139.21
2,14,811,322,837,344,120.99
2,15,920,327,948,351,124.29
2,16,732,364,771,394,109.29
2,17,847,367,882,392,108.99
2,18,820,305,844,328,127.08
2,19,820,346,840,369,114.56
3,0,1090,350,1127,375,113.94
3,1,1149,366,1186,394,111.66
3,2,959,291,987,320,136.52
3,3,770,318,796,345,125.69
3,4,983,368,1014,395,108.62
3,5,845,368,882,394,108.56
3,6,1024,295,1050,318,138.14
3,7,1028,320,1058,345,126.03
3,8,833,340,861,367,116.62
