frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,1195,554,1263,615,55.35
0,1,863,435,921,482,69.76
0,2,1291,590,1366,649,54.07
0,3,616,413,673,461,75.62
0,4,994,429,1044,473,71.75
0,5,516,438,583,487,73.19
0,6,970,530,1039,582,56.35
0,7,678,479,742,528,64.71
0,8,1273,502,1332,554,64.83
0,9,965,583,1038,634,50.14
0,10,948,419,985,465,73.02
0,11,760,596,825,653,48.5
0,12,791,469,835,527,63.09
0,13,1005,465,1057,513,65.83
0,14,775,413,833,455,74.97
0,15,1067,589,1145,645,50.3
0,16,693,418,747,459,74.08
0,17,1115,420,1169,462,75.13
0,18,675,450,740,489,68.96
1,0,1195,554,1262,615,55.29
1,1,864,435,921,482,69.79
1,2,516,438,584,487,73.39
1,3,1290,590,1368,649,54.06
1,4,616,413,673,463,75.44
1,5,992,429,1045,474,71.77
1,6,775,412,834,455,74.96
1,7,971,530,1039,582,56.37
1,8,1273,502,1333,555,64.66
1,9,678,479,742,528,64.76
1,10,965,582,1038,634,50.17
1,11,948,419,985,465,73.14
1,12,1004,465,1058,513,65.82
1,13,791,469,836,528,63.13
1,14,694,418,746,459,74.03
1,15,1067,589,1145,646,50.19
1,16,758,595,825,653,48.5
1,17,1120,420,1169,463,75.12
1,18,676,452,739,489,68.02
2,0,1195,554,1262,614,55.32
2,1,863,436,922,482,69.81
2,2,1291,589,1367,649,53.99
2,3,1272,503,1333,553,64.64
2,4,516,439,583,487,73.39
2,5,616,413,673,462,75.71
2,6,679,479,741,528,64.74
2,7,971,530,1039,582,56.31
2,8,992,430,1047,474,71.82
2,9,966,582,1038,633,50.3
2,10,775,413,833,456,74.85
2,11,948,420,985,465,73.13
2,12,1003,465,1057,512,65.8
2,13,1068,588,1145,646,50.24
2,14,791,470,835,528,63.13
2,15,693,418,746,459,73.9
2,16,758,596,826,653,48.42
2,17,1116,420,1170,463,75.31
2,18,676,453,740,489,68.57
3,0,1196,555,1262,615,55.27
3,1,863,435,922,481,69.87
3,2,1290,589,1368,649,54.07
3,3,516,439,584,488,73.29
3,4,1272,502,1334,556,64.48
3,5,616,413,673,463,75.74
3,6,993,429,1045,474,71.69
3,7,678,479,741,528,64.82
3,8,971,530,1040,582,56.3
3,9,965,582,1038,634,50.27
3,10,774,412,833,455,74.9
3,11,948,420,984,465,73.06
3,12,1004,465,1057,513,65.76
3,13,791,469,835,527,63.17
3,14,1068,588,1145,647,50.32
3,15,694,418,747,459,74.06
3,16,760,596,826,653,48.31
3,17,1115,420,1171,463,75.23
3,18,676,452,739,489,68.15
4,0,1195,554,1262,616,55.26
4,1,1290,590,1366,649,54.02
4,2,863,436,921,482,69.74
4,3,516,439,584,487,73.29
4,4,1272,501,1334,554,64.62
4,5,992,430,1045,474,71.68
4,6,679,479,742,527,64.81
4,7,971,531,1040,581,56.3
4,8,616,414,673,462,75.74
