frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,1,1159,287,1240,356,41.33
0,2,1229,239,1303,304,48.68
0,3,1340,215,1421,280,54.32
0,4,676,212,744,266,53.74
0,5,898,220,960,277,49.89
0,6,538,295,637,365,42.71
0,7,923,293,1031,360,40.2
0,8,716,285,821,358,41.57
0,9,1130,184,1204,241,58.22
0,10,793,187,841,248,56.82
0,11,756,249,847,310,46.21
0,12,998,209,1085,265,52.34
0,13,531,227,610,282,53.82
0,14,954,255,1045,314,46.01
0,15,1306,180,1367,229,63.73
0,16,989,152,1060,207,63.4
0,17,673,174,741,219,65.73
1,0,1435,286,1514,357,44.74
1,1,1228,239,1303,304,48.8
1,2,1160,286,1241,357,41.32
1,3,1340,216,1422,280,54.32
1,4,677,212,744,265,53.59
1,5,898,220,960,277,49.97
1,6,716,285,821,357,41.59
1,7,538,296,637,365,42.73
1,8,1129,184,1204,241,58.28
1,9,923,292,1032,361,40.22
1,10,793,187,841,248,56.84
1,11,756,249,847,309,46.29
1,12,998,209,1084,265,52.41
1,13,954,255,1046,315,46.0
1,14,532,227,610,282,53.93
1,15,1306,180,1367,229,62.76
1,16,989,151,1059,207,63.38
1,17,674,174,740,219,75.07
2,1,1160,286,1240,357,41.36
2,2,1229,238,1303,304,48.77
2,3,1340,215,1422,281,54.41
2,4,898,220,960,277,50.02
2,5,1129,185,1204,241,58.3
2,6,678,212,744,266,53.83
2,7,923,293,1031,360,40.24
2,8,538,296,638,365,42.78
2,9,717,285,822,358,41.59
2,10,793,187,841,247,56.9
2,11,757,249,847,309,46.26
2,12,998,209,1084,265,52.38
2,13,532,227,610,282,53.91
2,14,954,256,1045,315,45.8
2,15,673,174,741,220,66.6
2,16,989,152,1060,207,63.38
2,17,1307,180,1367,230,62.56
3,0,1435,287,1513,358,44.76
3,1,1228,239,1303,305,48.65
3,2,1157,288,1240,357,41.3
3,3,1339,216,1421,281,54.46
3,4,898,220,961,279,49.95
3,5,539,296,638,366,42.75
3,6,677,214,743,267,53.72
3,7,715,286,822,359,41.6
3,8,922,294,1031,361,40.26
3,9,1128,186,1204,242,58.33
