frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,950,216,982,247,118.47
0,1,1053,200,1090,245,123.74
0,2,1065,172,1100,206,138.85
0,3,889,174,924,209,136.87
0,4,951,182,980,217,136.25
0,5,1110,209,1146,248,121.77
0,6,845,153,878,193,142.43
0,7,938,156,973,185,142.97
0,8,1032,162,1063,199,145.53
0,9,992,166,1023,203,141.55
1,0,950,216,982,247,118.68
1,1,1065,174,1100,205,138.69
1,2,1053,199,1091,245,123.84
1,3,952,181,979,216,136.43
1,4,887,174,923,209,136.87
1,5,1110,209,1146,248,122.35
1,6,937,156,973,185,143.37
1,7,845,154,879,195,141.36
1,8,814,215,858,251,118.54
2,0,951,217,982,247,119.02
2,1,1054,207,1089,250,122.85
2,2,952,182,979,217,136.31
2,3,888,174,924,208,136.77
2,4,1066,176,1099,209,137.98
2,5,845,155,878,197,141.33
2,6,1111,211,1146,250,121.64
2,7,937,155,972,184,143.82
2,8,815,216,858,253,118.18
2,9,1033,162,1063,199,146.74
2,10,991,166,1023,200,139.95
2,11,799,163,830,203,138.87
3,0,950,216,982,247,118.71
3,1,1053,201,1091,245,123.71
3,2,1066,174,1100,207,138.59
3,3,951,182,979,218,136.38
3,4,889,174,925,209,136.81
3,5,845,153,879,194,141.75
3,6,815,215,858,252,118.39
3,7,991,166,1024,202,139.9
3,8,937,155,972,184,143.61
3,9,1033,163,1063,202,145.81
3,10,1111,211,1146,250,122.04
4,0,1066,174,1100,206,138.69
4,1,950,216,982,247,118.78
4,2,1052,201,1091,246,123.61
4,3,887,174,924,209,137.07
4,4,845,155,878,198,141.19
4,5,951,181,979,217,136.21
4,6,1110,210,1146,249,122.76
4,7,815,216,858,251,118.52
4,8,1033,164,1062,204,145.03
4,9,798,163,831,203,139.26
4,10,937,156,973,185,143.45
5,0,1066,173,1100,208,138.4
5,1,951,217,983,248,118.84
5,2,1055,207,1090,250,123.03
5,3,951,182,980,218,136.48
5,4,887,173,925,209,137.3
5,5,1111,211,1146,251,122.8
5,6,844,153,878,194,143.36
5,7,1032,164,1062,204,145.81
6,0,951,217,983,248,118.82
6,1,1066,173,1100,208,138.52
6,2,1055,205,1090,248,123.14
6,3,951,183,980,219,136.38
6,4,888,174,925,209,137.27
6,5,845,155,879,196,142.9
6,6,815,215,858,251,118.56
6,7,798,163,830,205,140.31
6,8,937,155,973,184,144.43
6,9,1112,212,1146,250,122.04
7,0,951,217,983,248,118.86
7,1,1066,174,1099,209,138.1
7,2,1056,206,1090,249,123.06
7,3,888,175,925,209,136.9
7,4,815,216,858,252,118.42
7,5,952,182,979,218,136.34
7,6,844,154,878,194,143.22
7,7,1034,164,1063,206,144.45
7,8,1112,212,1146,253,122.69
7,9,938,155,973,185,144.14
7,10,990,166,1023,201,139.8
8,0,951,217,983,248,118.83
8,1,1065,173,1099,208,138.15
8,2,1055,204,1090,248,123.1
8,3,952,182,979,218,136.43
8,4,887,174,925,209,137.05
8,5,816,216,857,251,118.37
8,6,845,154,878,194,141.92
8,7,1112,212,1146,252,122.97
8,8,1033,164,1062,204,145.29
8,9,991,165,1023,199,141.23
8,10,938,155,973,185,143.27
9,0,951,217,982,247,118.95
9,1,1067,174,1101,211,138.22
9,2,1054,207,1089,250,122.92
9,3,952,182,980,218,136.2
9,4,890,174,925,209,137.17
9,5,1113,212,1146,253,123.08
9,6,1033,164,1063,206,145.39
9,7,992,166,1024,204,139.58
9,8,845,154,877,195,143.2
9,9,815,216,858,251,118.46
9,10,939,156,973,185,143.29
9,11,798,163,830,203,140.39
10,0,1067,174,1099,210,137.63
10,1,950,216,982,248,118.45
10,2,1055,207,1089,250,123.13
10,3,888,174,925,210,136.78
10,4,951,183,980,220,136.2
10,5,1033,164,1062,208,143.95
10,6,1113,213,1146,253,122.8
10,7,815,215,858,253,118.43
10,8,844,154,878,196,142.88
10,9,935,155,974,185,143.53
10,10,797,162,830,203,140.61
11,0,951,217,982,248,118.67
11,1,1066,174,1100,209,137.88
11,2,1054,201,1090,246,123.96
11,3,815,216,858,252,118.38
11,4,952,182,980,219,136.44
11,5,888,175,925,209,136.84
11,6,1033,163,1062,204,145.16
11,7,845,154,878,195,142.99
11,8,1111,211,1146,251,121.97
11,9,991,166,1023,201,141.41
11,10,937,155,973,184,143.83
11,11,799,163,830,205,140.37
12,0,951,217,982,248,118.7
12,1,889,173,924,209,137.0
12,2,1065,174,1099,210,137.58
12,3,951,182,980,219,136.5
12,4,1055,204,1089,249,123.34
12,5,845,154,878,193,143.3
12,6,816,215,858,251,118.49
