frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,1008,249,1043,286,129.68
0,1,729,245,765,273,135.1
0,2,885,266,913,301,125.12
0,3,881,247,913,276,135.28
0,4,930,251,964,288,130.91
0,5,1115,287,1149,327,117.46
0,6,824,258,861,293,126.26
0,7,781,238,817,269,136.16
0,8,978,245,1007,282,132.98
0,9,734,309,778,341,110.23
0,10,876,309,910,342,109.26
0,11,1044,305,1085,342,110.63
0,12,989,292,1024,335,112.6
0,13,1164,302,1204,342,115.35
1,0,729,244,765,274,134.66
1,1,1009,249,1043,286,129.55
1,2,884,265,913,301,125.08
1,3,1115,286,1149,328,117.48
1,4,881,247,912,274,134.94
1,5,931,252,965,289,130.75
1,6,824,254,861,288,126.88
1,7,781,238,817,268,136.23
1,8,979,244,1007,280,133.04
1,9,875,309,910,341,109.17
1,10,734,309,778,342,110.09
1,11,1044,304,1085,342,110.79
1,12,1163,303,1203,341,115.44
1,13,988,290,1024,333,112.58
1,14,1167,277,1201,310,122.73
2,0,730,244,764,273,134.88
2,1,882,247,913,276,131.25
2,2,1009,250,1041,285,129.27
2,3,885,267,913,303,124.91
2,4,931,253,965,289,130.97
2,5,824,259,861,293,126.37
2,6,979,246,1006,281,132.93
2,7,783,238,817,269,135.95
2,8,875,309,909,341,109.06
2,9,735,309,777,342,109.96
2,10,1045,306,1085,342,110.75
2,11,989,290,1024,330,113.07
2,12,1115,288,1149,327,115.59
2,13,1164,303,1203,341,115.46
3,0,1008,249,1042,286,129.21
3,1,729,244,765,273,135.05
3,2,783,238,818,269,135.88
3,3,881,248,913,276,131.64
3,4,930,252,964,287,131.18
3,5,885,266,913,301,125.59
3,6,734,309,778,341,110.06
3,7,824,258,861,293,126.45
3,8,979,244,1007,282,132.94
3,9,875,308,909,341,109.06
3,10,1115,287,1149,329,115.47
3,11,1044,304,1085,342,110.7
3,12,989,289,1024,331,112.73
3,13,1164,301,1203,341,116.16
4,0,1009,249,1043,286,129.24
4,1,881,247,912,276,132.26
4,2,729,244,765,272,135.33
4,3,885,267,913,303,125.09
4,4,1114,286,1148,328,115.49
4,5,931,254,965,291,129.95
4,6,734,308,778,342,110.09
4,7,824,254,861,288,126.99
4,8,979,244,1006,281,132.98
4,9,783,238,818,269,135.95
4,10,875,309,909,341,109.02
4,11,1045,303,1085,341,110.8
4,12,990,292,1023,329,113.11
4,14,1168,277,1200,312,122.54
4,15,1082,243,1119,275,141.86
5,0,1115,285,1149,328,116.03
5,1,1009,249,1043,287,128.95
5,2,729,244,765,273,135.16
5,3,885,267,913,302,125.11
5,4,883,247,913,275,132.76
5,5,824,258,861,293,126.49
5,6,782,237,817,269,136.04
5,7,734,309,778,342,110.52
5,8,1044,302,1085,342,110.5
5,9,931,253,965,290,130.42
5,10,989,288,1024,330,113.34
5,11,1168,276,1200,310,122.75
5,12,875,307,910,340,109.08
5,13,1164,303,1202,341,115.31
5,14,980,243,1006,278,133.13
6,0,1008,249,1042,286,128.85
6,1,728,244,764,272,135.51
6,2,885,266,913,300,125.23
6,3,931,252,965,288,131.19
6,4,1115,286,1148,328,115.58
6,5,824,258,861,292,126.73
6,6,882,248,913,276,131.71
6,7,783,238,817,268,135.97
6,8,1044,304,1085,341,110.54
6,9,979,245,1007,280,132.9
6,10,733,310,776,339,110.54
6,11,989,291,1024,333,112.7
6,12,875,306,908,338,109.3
6,13,1163,302,1204,342,115.51
6,14,1167,277,1201,310,122.7
