frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,475,351,553,410,63.23
0,1,750,293,817,340,68.83
0,2,803,252,844,301,75.51
0,3,670,334,742,386,60.67
0,4,876,317,942,369,61.53
0,5,544,276,605,320,75.99
0,6,1185,307,1257,360,63.5
0,7,715,251,757,303,75.4
0,8,624,281,681,334,72.22
0,9,974,312,1041,370,61.23
0,10,556,223,608,263,87.64
0,11,921,231,970,281,77.88
0,12,1035,281,1097,334,66.26
0,13,874,209,910,253,85.77
0,14,1034,204,1087,242,93.67
0,15,1066,247,1116,288,79.19
0,16,793,224,840,263,81.35
0,17,612,243,669,287,81.43
0,18,723,215,771,255,86.12
0,19,638,222,680,260,84.39
1,0,475,351,554,410,63.19
1,1,751,293,817,340,68.72
1,2,671,333,742,386,60.76
1,3,877,316,942,368,61.46
1,4,803,253,844,301,75.44
1,5,544,275,605,321,75.96
1,6,1184,307,1258,359,63.46
1,7,715,251,758,303,75.43
1,8,624,280,681,334,72.34
1,9,556,223,608,263,87.81
1,10,974,311,1041,370,61.22
1,11,921,231,971,281,78.41
1,12,1035,280,1095,335,66.17
1,13,1066,247,1115,288,79.65
1,14,723,216,772,255,86.05
1,15,791,224,841,263,81.6
1,16,1034,203,1086,242,92.68
1,17,612,243,669,286,81.17
1,18,872,209,911,252,85.86
1,19,634,221,680,260,84.74
2,0,476,351,553,410,63.2
2,1,750,292,818,340,68.67
2,2,803,252,844,301,75.98
2,3,671,333,742,386,60.71
2,4,877,317,942,368,61.55
2,5,544,275,604,321,75.95
2,6,974,312,1041,369,61.24
2,7,1185,308,1257,359,63.47
2,8,624,280,681,334,72.37
2,9,715,251,757,303,75.4
2,10,556,223,608,263,87.97
2,11,921,231,970,281,78.35
2,12,1035,281,1096,334,66.16
2,13,873,207,911,253,86.08
2,14,1067,248,1116,288,79.32
2,15,612,243,669,287,81.22
2,16,722,216,771,256,86.07
2,17,790,223,839,262,81.57
2,18,637,221,680,260,84.87
2,19,1033,203,1086,242,93.08
3,0,475,350,553,410,63.19
3,1,749,293,818,340,68.75
3,2,804,252,844,301,75.25
3,3,670,334,743,386,60.6
3,4,974,311,1042,369,61.29
3,5,543,276,605,321,75.92
3,6,876,317,942,368,61.61
3,7,624,280,682,334,72.36
3,8,715,251,758,303,75.33
3,9,556,223,608,262,87.87
3,10,1184,307,1257,359,63.45
3,11,920,230,971,281,78.86
3,12,1035,281,1097,333,66.21
3,13,721,216,772,256,86.1
3,14,872,207,912,252,86.27
3,15,1067,247,1115,288,80.46
3,16,790,223,839,262,81.72
3,17,613,242,669,286,81.11
3,18,1033,204,1086,242,90.47
3,19,637,221,679,260,84.7
4,0,475,350,553,410,63.18
4,1,749,293,818,341,68.71
4,2,670,333,743,386,60.66
4,3,803,252,844,302,75.01
4,4,876,317,942,369,61.88
4,5,544,276,604,322,75.91
4,6,623,280,681,334,72.3
4,7,973,312,1042,370,61.2
4,8,715,251,758,303,75.33
4,9,1185,307,1258,359,63.47
4,10,556,223,608,263,87.62
4,11,1036,281,1096,334,66.09
4,12,921,231,970,281,78.68
4,13,722,216,772,255,86.21
4,14,873,207,912,253,85.96
4,15,1067,247,1117,288,79.8
4,16,791,223,839,262,81.41
4,17,1033,204,1086,242,88.01
4,18,612,243,668,286,81.12
4,19,636,221,680,260,95.24
5,0,476,351,553,410,63.15
5,1,750,292,817,340,68.75
5,2,803,252,844,301,75.61
5,3,877,317,942,369,61.64
5,4,671,333,742,386,60.71
5,5,715,250,758,303,75.36
5,6,625,280,680,334,72.19
5,7,544,276,604,321,75.91
5,8,974,311,1042,370,61.21
5,9,557,223,608,263,87.72
5,10,1184,307,1257,359,63.55
5,11,921,231,970,281,78.98
5,12,1036,281,1096,334,66.22
5,13,1067,248,1116,288,77.26
5,14,722,216,771,256,86.15
5,15,873,208,910,253,86.02
5,16,790,223,839,262,81.63
5,17,612,243,668,286,81.09
5,18,1033,204,1087,242,90.57
5,19,637,222,680,260,84.53
6,0,477,351,552,410,63.14
6,1,751,292,817,340,68.76
6,2,804,252,843,301,74.91
6,3,876,316,941,369,61.71
6,4,671,333,742,386,60.69
6,5,544,276,603,321,75.92
6,6,715,251,758,303,75.21
6,7,624,280,681,334,72.25
6,8,973,312,1042,370,61.22
6,9,556,223,608,262,87.31
6,10,1185,308,1257,358,63.48
6,11,921,230,970,281,78.54
6,12,1036,281,1096,334,66.03
6,13,612,243,668,287,81.12
6,14,1067,248,1116,288,79.6
6,15,722,217,771,255,86.06
6,16,792,224,839,263,81.34
6,17,872,210,911,252,86.07
6,18,1033,204,1087,242,86.25
6,19,637,221,680,260,84.63
7,0,476,350,553,410,63.15
7,1,750,292,818,340,68.73
7,2,670,333,743,385,60.65
7,3,803,252,844,301,75.82
7,4,543,276,605,322,75.91
7,5,876,317,941,369,61.65
7,6,715,251,758,303,75.32
7,7,974,311,1042,370,61.26
7,8,624,280,681,334,72.26
7,9,1184,307,1258,358,63.48
7,10,556,223,608,263,87.39
7,11,920,230,971,281,78.69
7,12,1036,281,1096,334,66.07
7,13,872,207,912,251,86.12
7,14,1032,204,1087,242,85.97
7,15,791,224,841,263,81.39
7,16,1066,247,1117,288,77.77
7,17,612,243,668,287,81.07
7,18,722,215,772,255,86.25
7,19,639,221,680,260,84.49
8,0,476,351,553,410,63.16
8,1,751,292,819,340,68.68
8,2,670,334,742,386,60.82
8,3,803,253,844,301,76.04
8,4,543,276,604,321,75.93
8,5,1183,307,1258,359,63.5
8,6,876,318,941,369,61.63
8,7,624,280,681,334,72.23
8,8,715,251,758,303,75.36
8,9,974,312,1042,370,61.23
8,10,556,223,608,263,87.63
8,11,1037,281,1096,333,66.06
8,12,920,231,971,281,78.16
8,13,873,208,910,253,85.97
8,14,724,216,772,255,86.25
8,15,792,224,840,263,81.33
8,16,1034,203,1085,242,91.8
8,17,613,243,669,287,81.07
8,18,1066,247,1116,288,79.19
8,19,638,221,680,260,84.95
9,0,477,351,553,410,63.17
9,1,751,293,819,340,68.71
9,2,803,252,844,301,74.95
9,3,876,316,941,369,61.63
9,4,1185,307,1257,360,63.41
