frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,765,518,808,553,99.99
0,1,983,512,1019,548,101.13
0,2,806,543,847,582,92.09
0,3,941,536,989,572,93.92
0,4,697,535,746,572,95.12
0,5,1033,531,1080,565,96.38
0,6,823,599,869,642,79.11
0,7,699,647,761,692,72.68
0,8,887,556,928,600,88.52
0,9,878,518,921,552,99.19
0,10,1084,632,1143,680,73.34
0,11,878,636,933,680,73.66
0,12,987,593,1038,631,80.76
0,13,1077,546,1120,589,91.59
0,14,842,499,876,535,104.09
0,15,1011,628,1075,672,73.41
0,16,1118,526,1167,558,102.24
0,17,1176,619,1225,658,78.56
1,0,982,512,1019,547,101.13
1,1,765,518,808,554,97.72
1,2,941,536,990,571,94.27
1,3,806,543,847,583,92.39
1,4,697,535,747,573,95.15
1,5,1033,531,1080,565,96.58
1,6,889,556,929,599,88.75
1,7,699,646,761,692,72.74
1,8,823,599,869,642,79.18
1,9,877,519,922,552,99.01
1,10,878,636,932,680,73.16
1,11,987,593,1038,631,80.68
1,12,1084,633,1143,681,73.41
1,13,1077,545,1120,590,91.47
1,14,842,499,876,534,103.91
1,15,1011,628,1075,671,73.44
1,16,1118,525,1168,559,101.97
1,17,1177,618,1226,658,78.75
2,0,982,512,1019,548,100.99
2,1,941,536,990,572,94.4
2,2,765,518,807,553,97.77
2,3,805,543,847,582,92.48
2,4,698,535,747,573,95.11
2,5,1033,531,1080,566,95.69
2,6,824,599,869,642,79.25
2,7,700,646,762,692,72.66
2,8,878,519,921,553,98.83
2,9,889,558,929,600,88.6
2,10,878,636,933,681,72.63
2,11,1084,632,1143,681,73.42
2,12,987,594,1038,631,80.93
2,13,842,498,876,535,103.95
2,14,1078,545,1120,589,91.49
2,15,1011,628,1075,671,73.31
2,16,1119,527,1170,558,101.66
2,17,1177,618,1226,659,78.56
3,0,982,511,1019,548,101.01
3,1,765,519,808,553,97.49
3,2,805,544,848,582,92.51
3,3,940,536,990,573,93.9
3,4,697,535,747,572,95.38
3,5,1033,531,1081,565,96.32
3,6,878,517,921,552,99.33
3,7,700,646,761,691,72.65
3,8,823,600,869,642,79.19
3,9,889,556,929,601,88.49
3,10,876,636,933,680,72.95
3,11,1083,633,1143,680,73.45
3,12,987,594,1039,631,80.99
3,13,841,498,877,534,104.29
3,14,1077,545,1121,589,91.57
3,15,1011,629,1074,671,73.36
3,16,1178,619,1226,659,78.53
3,17,1117,526,1169,558,102.77
3,18,1234,581,1286,625,87.92
4,0,982,512,1019,548,100.76
4,1,940,536,991,572,94.14
4,2,764,518,809,553,97.59
4,3,805,543,848,583,92.5
4,4,696,535,748,573,95.67
4,5,1033,531,1079,566,95.35
4,6,698,646,762,692,72.7
4,7,887,557,929,601,88.36
4,8,878,519,921,552,98.71
4,9,823,600,869,643,79.23
4,10,842,498,877,535,104.16
4,11,986,594,1039,631,80.94
4,12,875,636,933,680,72.78
4,13,1084,632,1143,680,73.59
4,14,1077,546,1121,589,91.68
4,15,1010,628,1074,671,73.45
4,16,1116,527,1168,559,101.78
4,17,1177,619,1225,658,78.57
5,0,982,511,1019,548,101.07
5,1,765,519,808,553,97.51
5,2,941,535,989,571,94.39
5,3,806,543,847,583,92.52
5,4,698,535,747,573,95.29
5,5,1032,531,1080,566,95.35
5,6,699,646,762,692,72.79
5,7,1084,632,1144,681,73.54
5,8,877,518,920,553,98.87
5,9,890,557,929,600,88.16
5,10,823,599,869,642,79.33
5,11,986,594,1038,631,80.9
5,12,877,636,933,681,72.37
5,13,1077,546,1120,590,91.15
5,14,841,500,876,536,103.99
5,15,1011,629,1072,671,73.4
5,16,1119,524,1167,558,103.73
5,17,1177,618,1224,660,78.5
5,18,1233,581,1285,625,87.86
6,0,982,511,1019,548,101.19
6,1,941,536,989,573,93.98
6,2,765,520,809,553,97.3
6,3,806,543,847,582,92.61
6,4,697,535,746,572,95.32
6,5,1033,531,1079,565,97.07
6,6,700,646,761,692,72.64
6,7,877,518,921,552,98.71
6,8,823,600,869,642,79.35
6,9,890,557,930,601,88.88
6,10,1084,632,1143,680,73.62
6,11,986,594,1039,631,80.72
6,12,876,636,933,680,72.44
6,13,841,500,876,536,104.03
6,14,1077,547,1121,589,91.39
6,15,1010,628,1076,670,73.45
6,16,1176,618,1226,659,78.6
6,17,1117,525,1169,558,104.14
7,0,982,512,1019,547,101.24
7,1,765,519,808,553,97.47
7,2,805,543,847,583,92.41
7,3,941,536,989,572,94.31
7,4,697,535,746,572,95.31
7,5,1033,531,1080,565,95.99
7,6,699,647,762,692,72.72
7,7,890,556,930,600,88.98
7,8,823,599,869,642,79.39
7,9,877,519,922,552,98.72
7,10,1084,632,1143,681,73.51
7,11,876,635,933,680,72.47
7,12,986,593,1039,631,80.8
7,13,1078,547,1120,589,91.29
7,14,842,498,877,535,104.33
7,15,1011,627,1076,671,73.51
7,16,1116,525,1167,558,104.59
7,17,1176,618,1225,660,78.47
8,0,982,511,1018,547,101.17
8,1,765,519,809,553,97.27
8,2,940,536,989,573,94.13
8,3,805,544,847,583,92.14
8,4,698,535,746,572,95.27
8,5,1034,531,1079,565,95.8
8,6,699,646,762,692,72.84
