frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,695,900,767,979,37.94
0,1,831,675,887,721,59.25
0,2,897,621,937,675,65.62
0,3,962,662,1017,709,59.86
0,4,1026,703,1079,754,55.27
0,5,1092,648,1147,692,63.29
0,6,578,649,634,695,66.02
0,7,699,602,741,649,70.66
0,8,470,685,533,734,64.74
0,9,741,642,797,686,64.63
0,10,626,813,693,882,46.58
0,11,916,874,994,942,38.38
0,12,625,695,682,747,58.91
0,13,894,783,949,852,46.18
0,14,1029,882,1113,947,38.21
0,15,741,725,794,788,53.04
0,16,1256,761,1309,827,52.65
0,17,400,923,504,1006,43.07
0,18,1166,831,1235,904,43.42
1,0,695,900,768,979,37.92
1,1,831,675,887,721,59.21
1,2,1025,704,1079,753,55.27
1,3,897,620,936,675,65.65
1,4,963,662,1017,709,60.04
1,5,579,649,634,694,66.36
1,6,1090,649,1147,693,63.47
1,7,698,602,741,649,70.72
1,8,626,813,692,881,46.56
1,9,470,684,534,735,64.69
1,10,624,696,682,746,58.94
1,11,741,642,797,686,64.81
1,12,916,873,994,942,38.42
1,13,895,783,950,850,46.24
1,14,742,724,794,789,53.01
1,15,1028,881,1114,946,38.4
1,16,1255,761,1308,830,52.61
1,17,1164,831,1235,904,43.33
1,18,400,922,504,1007,43.23
2,0,695,900,768,979,37.93
2,1,830,675,887,721,59.11
2,2,897,621,936,675,65.45
2,3,1025,703,1079,754,55.3
2,4,578,648,634,695,66.25
2,5,962,662,1018,708,60.12
2,6,1089,649,1146,693,63.44
2,7,471,684,534,734,64.71
2,8,699,602,741,649,70.69
2,9,625,813,693,881,46.54
2,10,741,643,797,686,64.8
2,11,624,695,682,747,58.97
2,12,916,872,994,943,38.36
2,13,894,785,948,851,46.14
2,14,741,724,794,789,53.1
2,15,1028,882,1113,944,38.44
2,16,1162,831,1236,903,43.46
2,17,401,923,505,1005,43.18
2,18,1255,761,1309,829,52.63
2,19,970,716,1025,766,54.72
3,0,695,900,767,979,37.91
3,1,830,675,888,721,59.05
3,2,897,621,936,676,65.51
3,3,1089,649,1147,692,63.52
3,4,1026,704,1079,754,55.26
3,5,579,648,634,695,66.43
3,6,962,662,1017,709,60.06
3,7,698,602,741,649,70.57
3,8,470,684,534,734,64.74
3,9,915,873,995,942,38.39
3,10,625,813,693,881,46.57
3,11,624,695,682,747,59.01
3,12,742,642,798,686,64.74
3,13,894,784,949,851,46.21
3,14,742,724,794,788,53.15
3,15,1029,882,1112,946,38.46
3,16,1256,760,1310,828,52.68
3,17,400,923,505,1007,43.09
3,18,1164,832,1235,904,43.34
3,19,970,716,1026,765,54.71
4,0,695,900,768,979,37.91
4,1,897,621,937,675,65.53
4,2,831,674,887,721,59.1
4,3,1025,703,1078,754,55.27
4,4,1091,649,1147,693,63.14
4,5,962,662,1017,708,60.06
4,6,579,648,634,694,66.55
4,7,698,602,741,649,70.48
4,8,626,813,692,881,46.54
4,9,916,874,995,942,38.34
4,10,470,685,534,734,64.64
4,11,625,695,681,747,58.95
4,12,743,642,796,685,64.69
4,13,894,785,948,851,46.14
4,14,744,724,794,789,53.07
4,15,1030,882,1111,946,38.46
4,16,402,922,503,1006,43.09
4,17,1256,760,1309,828,52.69
4,18,1165,831,1235,904,43.37
