frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,954,561,990,602,88.57
0,1,758,601,800,645,80.84
0,2,1009,585,1053,624,83.5
0,3,1105,575,1153,614,91.76
0,4,715,573,758,611,86.85
0,5,850,617,889,671,76.16
0,6,910,592,956,630,82.85
0,7,640,594,689,636,84.53
0,8,984,702,1045,752,62.33
0,9,959,655,1008,701,70.37
0,10,625,729,702,779,61.94
0,11,1070,707,1127,761,62.45
0,12,801,547,837,584,95.83
0,13,827,712,892,765,60.89
0,14,837,572,884,606,87.7
0,15,1058,609,1102,653,79.16
0,16,774,669,821,713,68.66
0,17,1162,688,1214,731,67.81
0,18,1231,647,1279,686,76.22
0,19,1231,711,1293,758,65.74
1,0,954,560,990,602,88.86
1,1,758,602,801,645,80.72
1,2,1106,575,1152,614,93.74
1,3,715,573,758,612,86.68
1,4,1010,586,1052,624,83.34
1,5,850,617,890,670,76.06
1,6,910,591,956,630,82.54
1,7,640,594,688,635,85.16
1,8,961,654,1008,700,70.53
1,9,802,546,837,586,94.27
1,10,984,702,1045,752,62.32
1,11,626,728,701,779,62.06
1,12,827,712,891,764,60.81
1,13,773,669,820,714,68.65
1,14,1057,609,1101,652,79.3
1,15,1071,708,1126,760,62.62
1,16,837,571,884,606,89.04
1,17,1163,688,1213,731,67.87
1,18,1232,648,1278,687,76.17
1,19,1231,711,1294,759,65.52
2,0,954,560,990,602,89.28
2,1,757,602,801,646,80.47
2,2,1106,575,1152,613,93.68
2,3,716,573,758,612,86.75
2,4,1011,585,1052,624,83.26
2,5,849,617,889,671,76.16
2,6,910,590,956,630,82.77
2,7,802,546,836,585,94.68
2,8,960,654,1008,701,70.47
2,9,625,728,702,779,62.0
2,10,984,702,1044,751,62.34
2,11,827,712,891,764,60.85
2,12,641,593,688,637,84.97
2,13,1058,609,1101,653,79.33
2,14,773,669,821,714,68.59
2,15,837,571,884,606,91.29
2,16,1163,687,1214,730,67.97
2,17,1068,711,1125,760,62.45
2,18,1231,710,1293,758,65.69
2,19,1231,647,1279,688,76.19
3,0,954,561,991,603,89.23
3,1,757,603,801,645,80.58
3,2,1106,574,1151,615,93.17
3,3,715,573,758,611,86.91
3,4,1011,586,1052,625,83.15
3,5,849,617,889,670,76.34
3,6,910,591,957,629,83.3
3,7,625,727,702,780,62.04
3,8,960,654,1007,701,70.39
3,9,640,593,689,635,84.87
3,10,984,701,1044,752,62.35
3,11,801,548,837,585,93.99
3,12,827,711,891,765,60.94
3,13,774,669,821,714,68.65
3,14,1069,710,1126,760,62.53
3,15,837,573,884,606,87.93
3,16,1058,610,1101,653,79.2
3,17,1164,687,1214,731,67.91
3,18,1231,710,1293,757,65.66
3,19,1232,646,1278,688,76.25
4,0,955,561,991,603,89.09
4,1,757,603,801,645,80.53
4,2,1105,575,1151,614,93.43
4,3,716,574,758,611,86.97
4,4,1010,585,1053,623,83.42
4,5,850,617,888,670,76.24
4,6,640,595,689,635,84.86
4,7,910,592,956,630,82.58
4,8,624,728,702,779,62.05
4,9,801,546,836,585,95.09
4,10,984,702,1043,752,62.36
4,11,960,655,1008,701,70.42
4,12,827,713,891,765,60.85
4,13,838,572,884,606,88.68
4,14,1069,710,1127,759,62.68
4,15,774,669,821,715,68.65
4,16,1059,609,1101,652,79.43
4,17,1164,686,1214,731,67.91
4,18,1231,709,1294,758,65.58
4,19,1232,646,1279,688,76.28
5,0,954,560,990,602,89.87
5,1,757,602,800,645,80.54
5,2,715,574,759,612,86.76
5,3,1106,574,1152,614,94.21
5,4,850,618,889,670,76.18
5,5,1011,585,1053,624,83.29
5,6,910,591,956,630,82.62
5,7,625,728,702,779,62.03
5,8,985,702,1044,753,62.3
5,9,802,548,837,585,94.2
5,10,641,594,689,636,84.91
5,11,960,654,1008,700,70.62
5,12,1165,686,1214,731,67.86
5,13,837,573,884,606,88.02
5,14,1068,707,1126,759,62.9
5,15,774,669,821,716,68.54
5,16,1059,608,1100,652,79.55
5,17,826,711,891,764,60.93
5,18,1232,647,1277,689,76.22
5,19,1231,710,1292,758,65.59
6,0,954,560,991,603,89.44
6,1,757,602,801,646,80.5
6,2,1104,575,1152,614,92.93
6,3,715,574,759,612,86.82
6,4,850,618,889,669,76.4
6,5,1009,586,1054,624,83.22
6,6,910,591,956,630,82.78
6,7,802,546,836,585,95.63
6,8,640,595,689,636,84.93
6,9,984,702,1045,752,62.33
6,10,624,728,702,779,62.0
6,11,960,654,1008,701,70.44
6,12,1067,708,1128,759,63.12
6,13,837,571,885,606,91.43
6,14,773,670,821,714,68.56
6,15,1058,608,1102,651,79.6
6,16,1166,686,1215,731,67.85
6,17,826,712,891,764,60.92
6,18,1232,647,1278,688,76.32
6,19,1230,710,1293,757,65.64
7,0,954,561,992,603,89.53
7,1,757,602,800,646,80.47
7,2,1106,576,1152,613,93.45
7,3,716,573,759,611,86.57
