frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,275,813,418,919,25.82
0,1,577,573,679,664,33.24
0,2,669,770,794,882,21.36
0,3,1049,716,1183,809,23.45
0,4,440,547,553,627,37.49
0,5,749,499,812,587,36.02
0,6,1084,569,1198,650,31.52
0,7,482,405,570,469,49.89
0,8,1647,704,1823,818,32.41
0,9,804,613,932,695,29.24
0,10,1326,619,1474,714,30.87
0,11,1263,501,1351,587,36.86
0,12,597,405,682,470,47.22
0,13,1097,466,1176,534,38.89
0,14,1255,371,1339,439,49.77
0,15,861,423,954,490,42.83
0,16,982,529,1052,607,33.53
0,17,556,468,672,534,41.94
0,18,751,392,832,454,46.71
0,19,1109,360,1197,424,50.17
1,0,274,813,421,920,25.9
1,1,1053,715,1183,808,23.43
1,2,576,572,680,664,33.26
1,3,669,770,794,882,21.32
1,4,749,498,813,587,36.01
1,5,440,547,554,626,37.51
1,6,1086,570,1197,649,31.48
1,7,481,405,571,469,49.86
1,8,1264,500,1349,586,36.81
1,9,1329,619,1471,712,30.84
1,10,597,405,683,471,47.24
1,11,806,614,930,695,29.19
1,12,1646,705,1826,819,32.42
1,13,1255,371,1339,438,49.8
1,14,1097,467,1175,534,38.8
1,15,982,530,1052,605,33.47
1,16,860,423,955,491,42.8
1,17,556,468,672,535,41.93
1,18,750,392,833,453,46.83
1,19,1110,360,1195,423,50.15
2,0,273,812,422,918,25.96
2,1,576,572,680,663,33.21
2,2,1051,716,1183,809,23.43
2,3,669,770,795,882,21.31
2,4,441,546,554,626,37.49
2,5,748,499,813,587,36.07
2,6,1084,569,1197,650,31.53
2,7,481,404,571,469,49.85
2,8,1649,703,1824,817,32.42
2,9,1264,501,1350,586,36.83
2,10,1333,619,1469,711,30.86
2,11,804,613,933,694,29.23
2,12,597,405,684,471,47.32
2,13,860,423,954,490,42.76
2,14,1255,371,1339,438,49.8
2,15,1096,466,1176,534,38.85
2,16,981,529,1052,606,33.59
2,17,555,468,672,534,41.98
2,18,752,392,833,453,46.81
2,19,1113,359,1197,424,50.14
3,0,274,813,421,918,25.98
3,1,577,572,680,663,33.19
3,2,670,769,793,881,21.31
3,3,1053,715,1183,809,23.42
3,4,749,499,812,586,36.03
3,5,440,546,555,626,37.53
3,6,1086,569,1197,650,31.51
3,7,482,405,570,468,49.85
3,8,1647,703,1825,818,32.37
3,9,1264,500,1350,587,36.86
3,10,598,405,683,471,47.26
3,11,807,613,931,695,29.17
3,12,1329,618,1468,715,30.8
3,13,1254,371,1339,437,49.87
3,14,860,423,956,490,42.82
3,15,1097,466,1175,533,38.86
3,16,982,530,1053,606,33.47
3,17,557,468,671,534,41.96
3,18,754,392,832,453,46.83
3,19,1111,360,1196,424,50.14
4,0,274,813,420,919,25.82
4,1,576,572,679,664,33.2
4,2,669,770,794,882,21.31
4,3,441,547,555,627,37.49
4,4,1050,716,1184,809,23.44
4,5,749,499,812,586,36.12
4,6,1084,570,1197,650,31.48
4,7,1646,702,1825,817,32.47
4,8,481,405,571,469,49.84
4,9,597,406,684,471,47.23
4,10,805,613,931,695,29.17
4,11,1327,618,1471,713,30.89
4,12,1263,500,1352,589,36.8
4,13,860,423,955,490,42.79
4,14,1252,371,1339,438,49.87
4,15,1096,466,1175,534,38.9
4,16,556,468,672,535,41.91
4,17,981,529,1053,606,33.58
4,18,752,393,833,455,46.81
4,19,1108,360,1198,424,50.15
5,0,274,812,421,919,26.12
5,1,576,572,680,664,33.23
5,2,1048,715,1184,809,23.42
5,3,668,770,794,882,21.29
5,4,440,548,556,626,37.52
5,5,748,499,813,587,36.0
5,6,1085,570,1198,650,31.5
5,7,481,405,571,469,49.82
5,8,1646,704,1826,818,32.39
5,9,1328,619,1471,713,30.85
5,10,597,406,684,470,47.27
5,11,804,613,933,695,29.2
5,12,1264,502,1351,587,36.8
5,13,1255,372,1339,438,49.82
5,14,860,423,956,491,42.81
5,15,1096,467,1176,534,38.83
5,16,982,529,1053,606,33.49
5,17,556,469,672,535,41.9
5,18,750,393,832,455,46.74
5,19,1110,361,1197,423,50.11
6,0,275,813,419,918,25.84
6,1,577,573,680,663,33.2
6,2,671,769,794,883,21.29
6,3,1051,716,1183,809,23.41
6,4,440,546,554,626,37.54
6,5,749,499,813,587,36.07
6,6,1087,569,1198,649,31.46
6,7,481,405,571,468,49.88
6,8,1646,703,1826,817,32.47
6,9,807,614,930,694,29.2
6,10,1264,501,1351,586,36.79
6,11,598,406,684,471,47.27
6,12,1326,618,1473,713,30.92
6,13,983,529,1053,606,33.54
6,14,1255,371,1339,437,49.82
6,15,860,423,955,491,42.82
6,16,1096,466,1175,533,38.88
6,17,556,468,673,534,41.99
6,18,752,392,832,453,46.83
6,19,1107,360,1197,424,50.16
7,0,273,813,423,919,25.91
7,1,576,572,680,665,33.19
7,2,1049,716,1184,808,23.42
7,3,668,769,794,882,21.3
7,4,749,499,813,586,36.09
7,5,1087,569,1197,649,31.5
7,6,1648,703,1821,816,32.42
7,7,439,546,557,625,37.54
7,8,481,404,571,469,49.84
7,9,1264,499,1349,586,36.89
7,10,804,613,933,694,29.23
7,11,597,405,685,470,47.33
7,12,981,529,1053,606,33.53
7,13,1327,618,1471,713,30.89
7,14,1096,466,1176,533,38.89
7,15,1254,371,1340,437,49.89
7,16,861,423,955,490,42.8
7,17,557,468,672,534,41.9
7,18,752,392,832,453,46.83
7,19,1109,360,1197,423,50.2
8,0,272,813,422,919,25.96
8,1,1051,716,1183,808,23.4
8,2,576,572,680,663,33.21
8,3,668,770,794,882,21.3
8,4,749,499,813,587,36.01
8,5,439,546,554,626,37.52
8,6,1087,569,1197,650,31.51
8,7,1651,703,1822,818,32.38
8,8,481,405,571,468,49.81
8,9,1329,619,1470,712,30.86
8,10,1264,500,1351,586,36.82
8,11,806,614,931,695,29.16
8,12,598,406,684,471,47.26
