frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,1114,411,1166,458,74.67
0,1,1190,378,1233,421,82.75
0,2,855,328,903,367,90.24
0,3,790,346,831,397,84.27
0,4,1010,427,1071,476,70.87
0,5,763,429,819,479,69.0
0,6,571,325,625,364,94.21
0,7,928,313,961,356,94.49
0,8,927,424,985,470,70.78
0,9,588,436,666,483,71.35
0,10,970,350,1014,386,85.96
0,11,941,392,991,433,75.94
0,12,649,309,700,345,96.49
0,13,703,344,756,391,86.11
0,14,1190,433,1249,482,72.2
0,15,786,309,832,342,102.66
0,16,714,311,761,348,105.57
0,17,969,327,1010,359,92.42
0,18,1069,318,1113,355,98.94
1,0,1114,411,1166,459,74.49
1,1,855,327,902,367,90.32
1,2,1190,377,1233,422,82.65
1,3,1009,427,1071,476,70.66
1,4,928,313,960,356,94.23
1,5,790,346,831,397,84.24
1,6,571,324,625,364,94.28
1,7,764,429,819,479,69.06
1,8,927,423,985,471,70.78
1,9,589,435,664,483,71.38
1,10,940,392,991,433,76.1
1,11,650,308,700,346,96.21
1,12,971,350,1014,387,85.9
1,13,703,344,756,392,86.07
1,14,969,325,1010,358,92.89
1,15,1194,433,1248,481,72.08
1,16,786,309,832,342,103.97
1,17,716,311,761,348,104.2
1,18,1068,319,1113,355,95.93
2,0,1115,412,1165,458,74.66
2,1,856,328,903,367,90.23
2,2,1190,378,1233,422,82.41
2,3,763,429,819,479,69.03
2,4,790,345,831,398,84.33
2,5,1010,426,1071,476,70.96
2,6,570,324,625,365,94.24
2,7,927,312,960,356,95.57
2,8,927,424,986,471,70.8
2,9,649,308,700,346,96.14
2,10,589,436,665,484,71.34
2,11,940,392,991,433,76.08
2,12,971,350,1014,386,85.96
2,13,703,343,756,392,86.07
2,14,969,326,1011,358,91.89
2,15,1194,433,1248,481,72.3
2,16,715,311,762,348,103.38
2,17,786,309,832,342,104.67
2,18,1070,320,1111,355,95.43
3,0,1113,412,1166,459,74.46
3,1,855,327,902,367,90.33
3,2,1190,378,1233,422,82.72
3,3,927,313,960,356,94.44
3,4,790,345,831,397,84.37
3,5,763,429,819,479,69.07
3,6,1010,427,1071,476,70.73
3,7,571,325,625,365,94.08
3,8,927,424,985,470,70.79
3,9,589,435,665,483,71.37
3,10,650,308,699,346,96.26
3,11,941,392,990,433,75.99
3,12,971,349,1014,386,86.0
3,13,703,344,756,391,86.06
3,14,1192,433,1249,482,72.14
3,15,969,325,1010,358,93.18
3,16,1067,318,1113,355,98.9
3,17,786,309,832,342,103.71
3,18,717,312,761,349,105.17
4,0,854,327,903,367,90.45
4,1,1116,411,1165,458,74.56
4,2,1190,378,1232,422,82.62
4,3,763,430,820,479,69.03
4,4,790,345,831,397,84.58
4,5,1009,427,1072,476,70.59
4,6,571,325,626,364,94.25
4,7,927,424,986,471,70.77
4,8,928,313,960,356,94.61
4,9,589,434,665,484,71.37
4,10,940,391,991,433,76.12
4,11,650,308,700,346,96.24
4,12,970,351,1014,386,85.83
4,13,703,344,756,392,85.89
4,14,1192,434,1249,482,72.05
4,15,970,325,1012,358,98.29
4,16,786,309,832,342,104.63
4,17,714,311,761,347,104.04
4,19,1070,319,1113,354,99.12
5,0,1115,412,1166,459,74.54
5,1,854,328,903,368,90.26
5,2,1191,378,1232,422,82.44
5,3,790,346,831,397,84.3
5,4,1009,426,1072,477,70.57
5,5,763,430,819,479,69.01
5,6,571,324,625,365,94.32
5,7,927,424,986,471,70.8
5,8,927,312,961,356,94.41
5,9,589,434,665,484,71.24
5,10,651,308,700,345,96.13
5,11,940,392,991,433,76.09
5,12,970,350,1014,387,86.09
5,13,703,345,756,391,86.2
5,14,1194,433,1248,482,72.1
5,15,969,326,1012,358,93.05
5,16,787,309,832,342,103.69
5,17,716,311,761,347,93.42
5,18,1068,318,1113,356,97.54
6,0,1115,412,1166,458,74.5
6,1,854,328,904,368,90.27
6,2,1190,378,1233,423,82.59
6,3,763,430,820,479,69.03
6,4,790,346,831,398,84.22
6,5,1009,425,1072,476,71.08
6,6,928,313,961,356,94.57
6,7,571,324,626,364,94.43
6,8,927,424,986,470,70.82
6,9,589,435,665,483,71.25
6,10,971,349,1015,386,86.06
6,11,651,308,700,346,96.18
6,12,939,392,991,433,76.09
6,13,703,343,756,391,86.27
6,14,1196,433,1249,482,72.09
6,15,969,326,1011,359,96.3
6,16,716,310,761,347,93.34
6,17,787,309,832,342,103.47
6,18,1069,319,1112,355,95.88
7,0,1115,412,1166,459,74.59
7,1,854,329,903,368,90.11
7,2,1190,379,1233,422,82.58
7,3,1008,427,1072,476,70.55
7,4,791,346,831,397,84.28
7,5,572,324,624,364,94.36
7,6,763,429,820,479,69.07
7,7,927,313,960,355,94.94
7,8,927,425,985,470,70.78
7,9,970,350,1014,386,85.96
7,10,590,435,664,483,71.31
7,11,940,392,991,433,76.03
7,12,651,308,699,346,96.39
7,13,1191,433,1248,481,72.16
7,14,704,345,756,391,86.22
7,15,969,325,1011,358,96.41
7,16,717,310,761,347,105.45
7,17,787,308,833,341,104.78
7,18,1066,319,1112,355,97.66
8,0,1114,411,1166,458,74.57
8,1,855,328,903,367,90.23
8,2,1190,378,1232,422,82.46
8,3,1009,426,1072,476,70.73
8,4,790,345,832,397,84.51
8,5,762,430,820,479,69.1
8,6,927,313,960,355,94.64
8,7,571,325,625,364,94.35
8,8,927,424,985,470,70.8
8,9,939,392,991,433,76.06
8,10,651,309,700,346,96.28
8,11,589,435,666,483,71.31
8,12,970,349,1015,386,85.99
8,13,703,346,756,392,86.08
8,14,1194,433,1249,482,71.98
8,15,969,325,1012,358,99.14
8,16,715,311,761,347,93.85
8,17,786,309,833,341,104.2
8,18,1067,319,1113,356,96.54
9,0,1114,412,1165,458,74.55
9,1,856,328,903,367,90.27
9,2,1190,378,1233,422,82.67
9,3,570,324,625,364,94.34
9,4,790,346,832,397,84.88
9,5,1009,426,1072,477,70.61
9,6,763,429,820,479,69.09
9,7,927,425,986,470,70.76
9,8,589,435,665,483,71.38
9,9,927,312,960,356,94.5
9,10,939,392,991,432,75.95
9,11,651,308,700,346,96.21
9,12,971,349,1014,386,86.05
9,13,703,344,756,391,86.11
9,14,1191,433,1249,482,72.07
9,15,786,309,833,343,103.62
9,16,715,310,761,347,104.6
9,17,969,325,1011,358,99.0
9,18,1068,319,1113,355,98.61
