frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,1578,411,1699,504,35.85
0,1,1438,304,1544,384,44.75
0,2,683,398,823,496,30.61
0,3,1186,256,1273,326,47.83
0,4,1313,338,1406,419,39.0
0,5,782,262,848,332,45.65
0,6,1232,407,1357,500,31.0
0,7,909,303,986,378,39.16
0,8,457,413,596,506,32.18
0,9,930,415,1091,501,29.56
0,10,1034,288,1135,362,41.67
0,11,739,347,852,425,35.61
0,12,1014,208,1100,277,52.66
0,13,978,355,1095,435,35.58
0,14,645,290,733,360,42.87
0,15,468,306,569,379,43.41
0,16,647,233,730,297,53.36
0,17,1385,252,1457,311,53.11
0,18,848,215,919,267,56.82
0,19,1197,198,1261,259,58.88
0,20,1793,23,1823,52,179.69
1,0,1579,411,1699,504,36.0
1,2,683,398,823,496,30.7
1,3,1187,256,1272,326,47.97
1,4,1314,338,1406,419,38.99
1,5,781,262,848,332,45.76
1,6,1229,407,1358,499,31.13
1,7,909,303,985,378,39.16
1,8,456,413,596,507,32.28
1,9,1034,288,1135,362,41.7
1,10,932,415,1091,501,29.59
1,11,739,347,852,425,35.57
1,12,1013,208,1100,276,52.67
1,13,977,355,1095,435,35.55
1,14,646,290,732,360,42.86
1,15,647,233,730,297,53.2
1,16,469,306,569,380,43.41
1,18,1196,198,1261,259,58.9
1,19,847,214,921,267,56.81
1,20,1793,24,1823,52,179.78
2,0,1579,411,1700,505,35.97
2,1,1437,304,1544,384,44.96
2,2,1187,256,1273,326,47.9
2,3,683,398,823,495,30.68
2,4,1313,338,1406,418,38.76
2,5,1230,407,1358,500,30.94
2,6,781,262,848,332,45.71
2,7,455,413,598,506,32.28
2,8,1034,288,1136,362,41.69
2,9,908,303,986,378,39.15
2,10,930,415,1092,500,29.56
2,11,739,347,852,425,35.62
2,12,977,355,1096,434,35.39
2,13,1013,208,1100,277,52.69
2,14,643,290,733,360,42.96
2,15,646,233,731,297,53.34
2,16,466,306,570,380,43.44
2,17,1382,252,1457,310,53.09
2,18,847,214,921,267,56.66
2,19,1196,198,1261,259,58.83
2,20,1845,66,1890,88,150.35
3,1,1187,256,1272,326,47.83
3,2,683,397,823,496,30.64
3,3,1314,337,1406,418,38.79
3,4,1579,410,1697,504,35.89
3,5,1233,407,1356,499,31.06
3,6,782,261,848,331,45.73
3,7,456,413,597,507,32.18
3,8,909,303,986,378,39.14
3,9,1033,288,1136,362,41.66
3,10,930,415,1090,501,29.6
3,11,740,347,852,425,35.58
3,12,1013,208,1100,277,52.68
3,13,977,356,1094,435,35.81
3,14,644,290,734,360,42.83
3,15,646,233,731,296,53.15
3,16,1385,252,1457,311,53.1
3,17,465,305,570,380,43.49
3,18,1196,198,1261,259,58.98
3,19,846,214,920,268,56.77
4,0,1578,410,1700,505,35.89
4,1,1187,256,1272,327,47.95
4,3,684,399,822,495,30.6
4,4,1313,337,1406,418,38.81
4,5,782,261,847,332,45.68
4,6,1231,407,1358,499,31.04
4,7,908,302,987,378,39.16
4,8,457,413,595,507,32.22
4,9,930,415,1092,500,29.63
4,10,1034,288,1136,361,41.69
4,11,740,347,852,425,35.58
4,12,1014,208,1100,276,52.75
4,13,977,356,1095,435,35.24
4,14,645,290,733,360,42.82
4,15,469,306,568,379,43.52
4,16,647,234,730,297,53.13
4,17,1384,252,1457,311,53.06
4,18,849,214,920,267,56.76
4,19,1195,198,1261,260,58.86
5,0,1578,411,1697,505,35.93
5,2,684,398,822,496,30.62
5,3,1187,256,1273,326,47.92
5,4,1312,338,1407,419,38.82
5,5,782,262,847,332,45.69
5,6,1231,408,1358,499,31.1
5,7,457,413,597,507,32.24
5,8,931,416,1089,501,29.59
5,9,909,303,987,378,39.17
5,10,1033,288,1135,362,41.67
5,11,740,347,852,425,35.57
5,12,1014,208,1100,277,52.68
5,13,978,356,1095,435,35.15
5,14,646,290,732,360,42.91
5,15,466,306,568,379,43.42
5,16,648,234,729,297,53.21
5,17,1384,251,1457,312,53.13
5,18,1195,198,1261,260,58.97
5,19,847,215,920,267,56.74
5,20,1792,24,1823,52,178.82
6,0,1576,411,1699,504,35.98
6,1,1438,305,1544,385,44.99
6,2,684,398,823,495,30.62
6,3,1187,257,1272,326,47.89
6,4,1313,338,1407,419,38.8
6,5,1233,408,1357,500,31.12
6,6,783,262,847,332,45.68
6,7,456,413,597,506,32.26
6,8,909,303,985,379,39.11
6,9,931,415,1090,501,29.62
6,10,1034,289,1135,362,41.65
6,11,739,347,852,425,35.59
6,12,979,356,1094,435,35.58
6,13,1014,209,1099,277,52.65
6,14,644,290,732,360,42.91
6,15,648,234,730,297,53.06
6,16,468,306,570,379,43.42
6,17,1383,252,1457,311,53.07
6,18,849,215,920,267,56.72
6,19,1195,199,1261,259,58.94
6,20,1793,24,1822,53,178.73
7,0,1578,411,1699,505,35.95
7,1,1439,305,1545,384,44.99
7,2,683,398,822,495,30.64
7,3,1187,257,1273,327,47.82
7,4,1311,338,1408,419,38.83
7,5,782,262,848,332,45.73
7,6,1233,407,1359,500,31.18
7,7,456,413,597,507,32.29
7,8,909,303,985,378,39.14
7,9,740,346,852,425,35.57
7,10,1034,289,1135,363,41.68
7,11,930,415,1091,501,29.58
7,12,1015,209,1100,277,52.65
7,13,978,356,1095,435,35.93
7,14,646,291,732,360,42.88
7,15,647,234,729,297,53.37
7,16,470,307,569,379,43.45
7,17,848,214,919,267,56.72
7,18,1382,252,1457,310,53.08
7,19,1195,198,1261,260,58.78
7,20,1793,24,1822,54,179.13
7,21,1839,66,1891,89,151.79
7,22,1878,30,1916,57,185.28
8,0,1578,411,1697,504,35.77
8,1,1437,305,1545,384,45.03
8,2,1186,257,1273,326,47.84
8,3,683,398,823,495,30.61
8,4,1313,338,1407,420,38.7
8,5,782,262,847,333,45.67
8,6,1232,407,1355,500,31.1
8,7,456,413,598,506,32.27
8,8,1035,289,1135,363,41.67
8,9,910,304,985,379,39.19
8,10,739,346,853,425,35.62
