frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,1,848,141,883,174,111.37
0,2,1007,143,1047,178,110.78
0,3,1192,127,1223,164,118.94
0,4,1104,145,1137,180,112.42
0,5,888,125,918,153,120.51
0,6,1040,128,1072,159,121.47
0,7,1101,118,1132,150,127.46
0,8,924,141,966,174,111.01
0,9,825,130,855,160,116.5
0,10,1035,107,1066,136,128.18
0,11,990,130,1016,162,115.59
0,13,957,114,988,141,138.9
0,14,1140,136,1170,168,117.62
0,16,1118,108,1145,136,133.75
1,0,1218,148,1251,180,111.89
1,1,848,141,883,174,111.23
1,2,1007,143,1048,178,110.83
1,3,1192,127,1223,164,119.1
1,4,1105,146,1137,179,112.0
1,5,889,125,918,153,119.85
1,6,1040,128,1072,158,121.33
1,7,824,127,857,157,117.18
1,8,1101,118,1132,150,126.5
1,9,925,141,967,174,110.85
1,10,1035,106,1067,135,177.68
1,11,1117,108,1145,137,133.71
1,12,1140,136,1170,167,118.21
1,14,1182,91,1207,128,153.78
1,15,957,114,989,140,136.46
2,0,1218,147,1252,180,111.85
2,1,1191,127,1224,164,120.25
2,2,848,141,883,174,111.27
2,4,1104,146,1137,179,112.93
2,5,889,125,918,153,119.96
2,6,1101,118,1133,150,126.64
2,7,1040,128,1072,159,120.78
2,8,824,128,856,157,117.09
2,9,924,142,966,174,111.01
2,10,1034,106,1067,134,180.47
2,11,1140,136,1170,167,117.66
2,12,991,130,1017,162,116.8
2,13,1208,78,1236,127,150.07
2,15,957,114,988,140,134.16
2,16,1118,109,1145,138,136.57
3,1,1192,127,1223,164,119.03
3,2,1007,143,1047,178,110.93
3,3,1104,146,1137,179,112.74
3,4,848,140,884,174,111.19
3,5,889,125,918,153,119.9
3,6,1101,118,1133,150,126.41
3,7,1039,128,1072,159,120.19
3,8,824,128,857,157,116.55
3,9,924,141,967,174,110.92
3,10,1034,106,1066,135,126.56
3,11,1140,135,1171,167,117.5
3,13,958,114,989,140,155.34
3,14,1118,108,1146,137,133.68
3,15,991,131,1016,163,114.88
4,1,849,141,883,174,111.33
4,2,1007,143,1048,178,111.06
4,3,1192,127,1224,164,119.17
4,4,1104,146,1137,180,112.57
4,5,888,124,918,152,120.28
4,6,1101,118,1133,150,126.58
4,7,1040,128,1072,158,120.45
4,8,1034,107,1067,136,127.36
4,9,825,129,856,158,116.48
4,10,924,141,967,174,111.0
4,11,1208,78,1236,127,150.12
4,12,1140,136,1171,168,117.63
4,14,990,131,1015,163,115.14
4,15,958,114,989,140,138.63
